Importance	Ngram	Frequency in tumor_stage Columns	Frequency in Nontumor_stage Columns
15621	05f	0.0	0.0010162601626016261
15622	06c	0.0	0.0010162601626016261
15623	05e	0.0	0.0005081300813008131
15624	05d	0.0	0.0010162601626016261
15625	05c	0.0	0.0020325203252032522
15626	05b	0.0	0.0010162601626016261
15627	05a	0.0	0.001524390243902439
15628	05]	0.0	0.004573170731707317
15629	05;	0.0	0.0
15630	05:	0.0	0.0
15631	059	0.0	0.011686991869918699
15632	058	0.07692307692307693	0.015752032520325202
15633	057	0.038461538461538464	0.012195121951219513
15634	05s	0.0	0.0005081300813008131
15635	05t	0.0	0.0005081300813008131
15636	05u	0.0	0.0005081300813008131
15637	05v	0.0	0.0
15638	06b	0.0	0.0010162601626016261
15639	06a	0.0	0.0010162601626016261
15640	06]	0.0	0.0040650406504065045
15641	06;	0.0	0.0
15642	06:	0.0	0.0
15643	069	0.0	0.013211382113821139
15644	068	0.07692307692307693	0.014227642276422764
15645	067	0.07692307692307693	0.015752032520325202
15646	066	0.038461538461538464	0.014227642276422764
15647	063	0.038461538461538464	0.01676829268292683
15648	062	0.038461538461538464	0.015752032520325202
15649	061	0.0	0.01676829268292683
15650	060	0.0	0.017784552845528455
15651	06/	0.0	0.0005081300813008131
15652	06-	0.038461538461538464	0.008638211382113821
15653	06+	0.0	0.0005081300813008131
15654	06)	0.0	0.0010162601626016261
15655	06(	0.0	0.0
15656	06'	0.0	0.0005081300813008131
15657	05 	0.0	0.0
15658	05z	0.0	0.0005081300813008131
15659	05x	0.0	0.0005081300813008131
15660	05w	0.0	0.0005081300813008131
15661	07o	0.0	0.0
15662	07q	0.0	0.0
15663	00)	0.0	0.0005081300813008131
15664	09e	0.0	0.0005081300813008131
15665	09p	0.0	0.0
15666	09o	0.0	0.0
15667	09n	0.0	0.0010162601626016261
15668	09m	0.0	0.0
15669	09l	0.0	0.0
15670	09k	0.0	0.0
15671	09j	0.0	0.0
15672	09i	0.0	0.0005081300813008131
15673	09h	0.0	0.001524390243902439
15674	09g	0.0	0.0005081300813008131
15675	09f	0.0	0.0005081300813008131
15676	09d	0.0	0.001524390243902439
15677	09r	0.0	0.0005081300813008131
15678	09c	0.0	0.0010162601626016261
15679	09b	0.0	0.0010162601626016261
15680	09a	0.0	0.0005081300813008131
15681	09]	0.0	0.003556910569105691
15682	09;	0.0	0.0
15683	09:	0.0	0.0
15684	099	0.038461538461538464	0.01016260162601626
15685	097	0.07692307692307693	0.011686991869918699
15686	096	0.0	0.012703252032520325
15687	095	0.038461538461538464	0.01016260162601626
15688	094	0.038461538461538464	0.010670731707317074
15689	09q	0.0	0.0
15690	09s	0.0	0.0005081300813008131
15691	07r	0.0	0.0005081300813008131
15692	0:5	0.0	0.0
15693	0:u	0.0	0.0
15694	0:s	0.0	0.0
15695	0:m	0.0	0.0
15696	0:h	0.0	0.0
15697	0:g	0.0	0.0
15698	0:_	0.0	0.0
15699	0::	0.0	0.0
15700	0:9	0.0	0.0
15701	0:8	0.0	0.0
15702	0:7	0.0	0.0
15703	0:6	0.0	0.0
15704	0:4	0.0	0.0
15705	09t	0.0	0.0020325203252032522
15706	0:3	0.0	0.0
15707	0:2	0.0	0.0
15708	0:1	0.0	0.0
15709	0:0	0.0	0.0
15710	09}	0.0	0.0
15711	09z	0.0	0.0010162601626016261
15712	09y	0.0	0.0
15713	09x	0.0	0.0
15714	09w	0.0	0.0005081300813008131
15715	09v	0.0	0.0
15716	09u	0.0	0.0
15717	093	0.038461538461538464	0.009654471544715448
15718	092	0.0	0.01524390243902439
15719	091	0.038461538461538464	0.013211382113821139
15720	08/	0.0	0.0
15721	08c	0.0	0.0005081300813008131
15722	08b	0.0	0.001524390243902439
15723	08a	0.0	0.001524390243902439
15724	08]	0.0	0.003556910569105691
15725	08;	0.0	0.0
15726	08:	0.0	0.0
15727	089	0.0	0.011686991869918699
15728	087	0.038461538461538464	0.013211382113821139
15729	086	0.0	0.011686991869918699
15730	082	0.0	0.013211382113821139
15731	080	0.038461538461538464	0.014227642276422764
15732	08-	0.0	0.008130081300813009
15733	090	0.0	0.014735772357723578
15734	08+	0.0	0.0005081300813008131
15735	08)	0.0	0.0005081300813008131
15736	08(	0.0	0.0
15737	08'	0.0	0.0005081300813008131
15738	07y	0.0	0.0
15739	07x	0.0	0.0005081300813008131
15740	07w	0.0	0.0005081300813008131
15741	07v	0.0	0.0
15742	07u	0.0	0.0
15743	07t	0.0	0.001524390243902439
15744	07s	0.0	0.0005081300813008131
15745	08d	0.0	0.001524390243902439
15746	08e	0.0	0.0005081300813008131
15747	08f	0.0	0.0005081300813008131
15748	08g	0.0	0.0005081300813008131
15749	09/	0.0	0.0005081300813008131
15750	09-	0.038461538461538464	0.007113821138211382
15751	09)	0.0	0.0020325203252032522
15752	09(	0.0	0.0
15753	08z	0.0	0.0
15754	08y	0.0	0.0
15755	08x	0.0	0.0
15756	08w	0.0	0.0005081300813008131
15757	08v	0.0	0.0
15758	08u	0.0	0.0
15759	08t	0.0	0.0066056910569105695
15760	08s	0.0	0.0005081300813008131
15761	08r	0.0	0.0005081300813008131
15762	08q	0.0	0.0
15763	08p	0.0	0.0005081300813008131
15764	08o	0.0	0.0
15765	08n	0.0	0.0005081300813008131
15766	08m	0.0	0.0005081300813008131
15767	08l	0.0	0.0
15768	08k	0.0	0.0
15769	08j	0.0	0.0
15770	08i	0.0	0.0
15771	08h	0.0	0.001524390243902439
15772	056	0.0	0.013719512195121951
15773	055	0.038461538461538464	0.011686991869918699
15774	054	0.038461538461538464	0.012703252032520325
15775	01j	0.0	0.0
15776	01u	0.0	0.0
15777	01t	0.0	0.002540650406504065
15778	01s	0.0	0.0005081300813008131
15779	01r	0.0	0.0010162601626016261
15780	01q	0.0	0.0005081300813008131
15781	01p	0.0	0.0005081300813008131
15782	01o	0.0	0.0
15783	01n	0.038461538461538464	0.0010162601626016261
15784	01m	0.0	0.001524390243902439
15785	01l	0.0	0.0
15786	01k	0.0	0.0
15787	01i	0.0	0.0
15788	01w	0.0	0.0005081300813008131
15789	01h	0.0	0.001524390243902439
15790	01g	0.0	0.0010162601626016261
15791	01f	0.0	0.0010162601626016261
15792	01e	0.0	0.001524390243902439
15793	01d	0.0	0.0020325203252032522
15794	01c	0.038461538461538464	0.0010162601626016261
15795	01b	0.0	0.003556910569105691
15796	01a	0.0	0.003556910569105691
15797	01]	0.0	0.004573170731707317
15798	01:	0.0	0.0
15799	019	0.0	0.022357723577235773
15800	01v	0.0	0.0
15801	01x	0.0	0.0
15802	052	0.0	0.015752032520325202
15803	02b	0.0	0.003556910569105691
15804	02m	0.0	0.0005081300813008131
15805	02l	0.0	0.0
15806	02k	0.0	0.0
15807	02j	0.0	0.0
15808	02i	0.0	0.0
15809	02h	0.0	0.001524390243902439
15810	02g	0.0	0.0005081300813008131
15811	02f	0.0	0.0010162601626016261
15812	02e	0.0	0.0020325203252032522
15813	02d	0.0	0.002540650406504065
15814	02c	0.0	0.0020325203252032522
15815	02a	0.0	0.0020325203252032522
15816	01y	0.0	0.0
15817	02;	0.0	0.0
15818	02:	0.0	0.0
15819	022	0.038461538461538464	0.02184959349593496
15820	02/	0.0	0.0005081300813008131
15821	02-	0.038461538461538464	0.009654471544715448
15822	02*	0.0	0.0
15823	02)	0.0	0.001524390243902439
15824	02(	0.0	0.0
15825	02#	0.0	0.0
15826	01 	0.0	0.0
15827	01z	0.0	0.0
15828	018	0.11538461538461539	0.028963414634146343
15829	017	0.11538461538461539	0.019817073170731708
15830	015	0.0	0.025914634146341462
15831	00d	0.0	0.0005081300813008131
15832	00o	0.0	0.0
15833	00n	0.0	0.008638211382113821
15834	00m	0.0	0.0005081300813008131
15835	00l	0.0	0.0
15836	00k	0.0	0.0
15837	00j	0.0	0.0
15838	00i	0.0	0.0005081300813008131
15839	00h	0.0	0.0
15840	00g	0.0	0.0005081300813008131
15841	00f	0.0	0.0
15842	00e	0.0	0.0005081300813008131
15843	00c	0.0	0.0005081300813008131
15844	014	0.11538461538461539	0.021341463414634148
15845	00b	0.0	0.0
15846	00a	0.0	0.0010162601626016261
15847	00]	0.0	0.002540650406504065
15848	00;	0.0	0.0
15849	00:	0.0	0.0
15850	007	0.038461538461538464	0.024898373983739838
15851	001	0.07692307692307693	0.039634146341463415
15852	000	0.038461538461538464	0.028963414634146343
15853	00/	0.0	0.0
15854	00-	0.0	0.003048780487804878
15855	00+	0.0	0.0
15856	00p	0.0	0.0005081300813008131
15857	00q	0.0	0.0005081300813008131
15858	00r	0.0	0.0005081300813008131
15859	00s	0.0	0.0
15860	013	0.07692307692307693	0.026422764227642278
15861	012	0.11538461538461539	0.023882113821138213
15862	011	0.038461538461538464	0.03048780487804878
15863	010	0.038461538461538464	0.027947154471544715
15864	01/	0.0	0.0010162601626016261
15865	01-	0.0	0.011686991869918699
15866	01+	0.0	0.0005081300813008131
15867	01*	0.0	0.0
15868	01)	0.0	0.001524390243902439
15869	01(	0.0	0.0
15870	01'	0.0	0.0005081300813008131
15871	01%	0.0	0.0
15872	01#	0.0	0.0
15873	00μ	0.0	0.0
15874	00µ	0.0	0.0
15875	00 	0.0	0.0
15876	00z	0.0	0.0005081300813008131
15877	00y	0.0	0.0
15878	00x	0.0	0.0
15879	00w	0.0	0.0
15880	00v	0.0	0.0
15881	00u	0.0	0.002540650406504065
15882	00t	0.0	0.0005081300813008131
15883	02n	0.0	0.0
15884	02o	0.0	0.0
15885	02p	0.0	0.0
15886	047	0.0	0.014735772357723578
15887	04e	0.0	0.0005081300813008131
15888	04d	0.0	0.0010162601626016261
15889	04c	0.0	0.0010162601626016261
15890	04b	0.0	0.0010162601626016261
15891	04a	0.0	0.0010162601626016261
15892	04_	0.11538461538461539	0.06758130081300813
15893	04]	0.0	0.003556910569105691
15894	04;	0.0	0.0
15895	04:	0.0	0.0
15896	049	0.0	0.019308943089430895
15897	048	0.0	0.016260162601626018
15898	046	0.0	0.016260162601626018
15899	03−	0.0	0.0005081300813008131
15900	045	0.0	0.013719512195121951
15901	044	0.0	0.013719512195121951
15902	043	0.0	0.015752032520325202
15903	042	0.038461538461538464	0.018292682926829267
15904	041	0.0	0.01524390243902439
15905	040	0.038461538461538464	0.017276422764227643
15906	04/	0.0	0.0
15907	04-	0.038461538461538464	0.009654471544715448
15908	04+	0.0	0.0005081300813008131
15909	04*	0.0	0.0
15910	04)	0.0	0.0010162601626016261
15911	04f	0.0	0.0010162601626016261
15912	04g	0.0	0.0005081300813008131
15913	04h	0.0	0.001524390243902439
15914	04i	0.0	0.0
15915	051	0.0	0.014735772357723578
15916	050	0.0	0.018292682926829267
15917	05/	0.0	0.0010162601626016261
15918	05-	0.0	0.008130081300813009
15919	05+	0.0	0.0
15920	05)	0.0	0.0005081300813008131
15921	05'	0.0	0.0005081300813008131
15922	04 	0.0	0.0
15923	04z	0.0	0.001524390243902439
15924	04y	0.0	0.0
15925	04x	0.0	0.0
15926	04w	0.0	0.0005081300813008131
15927	04v	0.0	0.0
15928	04u	0.0	0.0
15929	04t	0.0	0.002540650406504065
15930	04s	0.0	0.0005081300813008131
15931	04r	0.038461538461538464	0.0005081300813008131
15932	04q	0.0	0.0005081300813008131
15933	04p	0.0	0.0005081300813008131
15934	04o	0.0	0.0
15935	04n	0.0	0.0005081300813008131
15936	04l	0.0	0.0005081300813008131
15937	04k	0.0	0.0
15938	04#	0.0	0.0
15939	03 	0.0	0.0
15940	02q	0.0	0.0005081300813008131
15941	03'	0.0	0.0005081300813008131
15942	039	0.0	0.014735772357723578
15943	038	0.0	0.016260162601626018
15944	037	0.038461538461538464	0.016260162601626018
15945	036	0.0	0.02184959349593496
15946	035	0.0	0.018800813008130083
15947	034	0.038461538461538464	0.019817073170731708
15948	032	0.0	0.022865853658536585
15949	03/	0.0	0.0
15950	03+	0.0	0.0020325203252032522
15951	03)	0.0	0.001524390243902439
15952	03(	0.0	0.0005081300813008131
15953	03#	0.0	0.0
15954	03z	0.0	0.001524390243902439
15955	02™	0.0	0.0
15956	02 	0.0	0.0
15957	02z	0.0	0.0010162601626016261
15958	02y	0.0	0.0
15959	02x	0.0	0.0
15960	02w	0.0	0.0005081300813008131
15961	02v	0.0	0.0
15962	02u	0.0	0.0
15963	02t	0.0	0.0
15964	02s	0.0	0.0005081300813008131
15965	02r	0.0	0.0005081300813008131
15966	03:	0.0	0.0
15967	03;	0.0	0.0
15968	03]	0.0	0.003556910569105691
15969	03a	0.0	0.0005081300813008131
15970	03y	0.0	0.0
15971	03x	0.0	0.0
15972	03w	0.0	0.0005081300813008131
15973	03v	0.0	0.0010162601626016261
15974	03u	0.0	0.0
15975	03t	0.0	0.0005081300813008131
15976	03s	0.0	0.0005081300813008131
15977	03r	0.0	0.0
15978	03q	0.0	0.0010162601626016261
15979	03p	0.0	0.0005081300813008131
15980	03o	0.0	0.0
15981	03n	0.0	0.0005081300813008131
15982	03m	0.0	0.0
15983	03l	0.0	0.0
15984	03k	0.0	0.0
15985	03j	0.0	0.0
15986	03i	0.0	0.0
15987	03h	0.0	0.002540650406504065
15988	03g	0.0	0.0010162601626016261
15989	03e	0.0	0.0005081300813008131
15990	03d	0.0	0.0010162601626016261
15991	03c	0.0	0.0020325203252032522
15992	03b	0.0	0.0010162601626016261
15993	/il	0.0	0.0005081300813008131
15994	/ik	0.0	0.0
15995	/ii	0.0	0.0
15996	-wt	0.038461538461538464	0.01016260162601626
15997	-x4	0.0	0.0
15998	-x3	0.0	0.0
15999	-x2	0.0	0.0005081300813008131
16000	-x1	0.0	0.0
16001	-x-	0.0	0.0005081300813008131
16002	-wz	0.0	0.0
16003	-wy	0.0	0.0005081300813008131
16004	-wx	0.0	0.0005081300813008131
16005	-ww	0.0	0.0005081300813008131
16006	-wv	0.0	0.0
16007	-wu	0.0	0.0
16008	-ws	0.0	0.0005081300813008131
16009	-x7	0.0	0.0
16010	-wr	0.0	0.0
16011	-wp	0.0	0.0
16012	-wo	0.0	0.0
16013	-wn	0.0	0.0
16014	-wm	0.0	0.0
16015	-wl	0.0	0.0
16016	-wk	0.0	0.0
16017	-wj	0.0	0.0005081300813008131
16018	-wi	0.0	0.001524390243902439
16019	-wh	0.0	0.0
16020	-wf	0.0	0.0
16021	-x6	0.0	0.0
16022	-x_	0.0	0.0
16023	-y5	0.0	0.0005081300813008131
16024	-xs	0.0	0.0
16025	-y2	0.0	0.0
16026	-y1	0.0	0.0
16027	-y-	0.0	0.0
16028	-y+	0.0	0.0
16029	-xz	0.0	0.0
16030	-xy	0.0	0.0005081300813008131
16031	-xx	0.0	0.0
16032	-xw	0.0	0.0
16033	-xv	0.0	0.0
16034	-xu	0.0	0.0
16035	-xt	0.0	0.0
16036	-xr	0.0	0.0
16037	-xa	0.0	0.0
16038	-xp	0.0	0.0
16039	-xo	0.0	0.0
16040	-xn	0.0	0.0005081300813008131
16041	-xm	0.0	0.0
16042	-xl	0.0	0.0010162601626016261
16043	-xi	0.0	0.0005081300813008131
16044	-xh	0.0	0.0005081300813008131
16045	-xg	0.0	0.0
16046	-xf	0.0	0.0
16047	-xe	0.0	0.0
16048	-xb	0.0	0.0
16049	-we	0.0	0.0010162601626016261
16050	-wd	0.0	0.0005081300813008131
16051	-wc	0.0	0.0
16052	-v2	0.0	0.001524390243902439
16053	-vd	0.0	0.0005081300813008131
16054	-vc	0.0	0.0
16055	-va	0.0	0.0020325203252032522
16056	-v_	0.0	0.0005081300813008131
16057	-v9	0.0	0.0
16058	-v8	0.0	0.0
16059	-v7	0.0	0.0
16060	-v6	0.0	0.0005081300813008131
16061	-v5	0.0	0.0005081300813008131
16062	-v4	0.0	0.0005081300813008131
16063	-v3	0.0	0.0010162601626016261
16064	-v1	0.0	0.001524390243902439
16065	-wb	0.0	0.0
16066	-v0	0.0	0.0
16067	-v-	0.0	0.0005081300813008131
16068	-v)	0.0	0.0
16069	-uz	0.0	0.0
16070	-uv	0.0	0.0005081300813008131
16071	-uu	0.0	0.0
16072	-ut	0.0	0.001524390243902439
16073	-us	0.0	0.0
16074	-ur	0.0	0.0005081300813008131
16075	-up	0.0	0.0010162601626016261
16076	-uo	0.0	0.0005081300813008131
16077	-ve	0.0	0.003048780487804878
16078	-vg	0.0	0.0
16079	-vh	0.0	0.0
16080	-vi	0.0	0.0020325203252032522
16081	-wa	0.0	0.0005081300813008131
16082	-w7	0.0	0.0
16083	-w6	0.0	0.0
16084	-w4	0.0	0.0005081300813008131
16085	-w3	0.0	0.0
16086	-w2	0.0	0.0005081300813008131
16087	-w1	0.0	0.0
16088	-w0	0.0	0.0
16089	-w-	0.0	0.0
16090	-w)	0.0	0.0
16091	-vz	0.0	0.0
16092	-vw	0.0	0.0010162601626016261
16093	-vu	0.0	0.0
16094	-vt	0.0	0.0
16095	-vs	0.0	0.0010162601626016261
16096	-vr	0.0	0.0
16097	-vp	0.0	0.0005081300813008131
16098	-vo	0.0	0.0
16099	-vn	0.0	0.0
16100	-vm	0.0	0.0
16101	-vl	0.0	0.0
16102	-vk	0.0	0.0005081300813008131
16103	-vj	0.0	0.0
16104	-y3	0.0	0.0
16105	-y6	0.0	0.0
16106	/+c	0.0	0.0
16107	-β(	0.0	0.0
16108	-γ_	0.0	0.0005081300813008131
16109	-γ-	0.0	0.0005081300813008131
16110	-γ+	0.0	0.0
16111	-γ)	0.0	0.0
16112	-βs	0.0	0.0
16113	-βh	0.0	0.0005081300813008131
16114	-βe	0.0	0.0
16115	-β_	0.0	0.0005081300813008131
16116	-β2	0.0	0.0
16117	-β1	0.0	0.0
16118	-β-	0.0	0.0
16119	-αs	0.0	0.0
16120	-δ/	0.0	0.0
16121	-α_	0.0	0.0010162601626016261
16122	-α2	0.0	0.0
16123	-α1	0.0	0.0
16124	-α-	0.0	0.0
16125	-ɣ_	0.0	0.0
16126	-ßh	0.0	0.0
16127	-ß_	0.0	0.0
16128	-ß1	0.0	0.0005081300813008131
16129	-{d	0.0	0.0005081300813008131
16130	-{b	0.0	0.0
16131	-{a	0.0	0.0
16132	-γδ	0.0	0.0
16133	-δ1	0.0	0.0
16134	-y7	0.0	0.0
16135	-△k	0.0	0.0005081300813008131
16136	/+]	0.0	0.0005081300813008131
16137	/+;	0.0	0.0
16138	/+:	0.0	0.0
16139	/+3	0.0	0.0
16140	/+/	0.0	0.0
16141	/+)	0.0	0.0
16142	/*_	0.0	0.0
16143	/*2	0.0	0.0
16144	/*1	0.0	0.0
16145	/*0	0.0	0.0
16146	/(h	0.0	0.0
16147	-⍺_	0.0	0.0
16148	-δ2	0.0	0.0
16149	-ⅲ_	0.0	0.0
16150	-ⅱ（	0.0	0.0
16151	-ψ-	0.0	0.0
16152	-λn	0.0	0.0
16153	-λ_	0.0	0.0
16154	-λ4	0.0	0.0
16155	-λ3	0.0	0.0
16156	-θ_	0.0	0.0
16157	-δs	0.0	0.0
16158	-δp	0.0	0.0
16159	-δb	0.0	0.0
16160	-zz	0.0	0.0
16161	-zy	0.0	0.0010162601626016261
16162	-zw	0.0	0.0
16163	-yl	0.0	0.0
16164	-yy	0.0	0.0
16165	-yx	0.0	0.0
16166	-yw	0.0	0.0005081300813008131
16167	-yv	0.0	0.0
16168	-yu	0.0	0.0
16169	-yt	0.0	0.0005081300813008131
16170	-ys	0.0	0.0
16171	-yp	0.0	0.0
16172	-yo	0.0	0.0005081300813008131
16173	-yn	0.0	0.0
16174	-ym	0.0	0.0
16175	-yk	0.0	0.0
16176	-zv	0.0	0.0
16177	-yi	0.0	0.0
16178	-yh	0.0	0.0
16179	-yf	0.0	0.0005081300813008131
16180	-ye	0.0	0.0010162601626016261
16181	-yd	0.0	0.0
16182	-yb	0.0	0.0
16183	-ya	0.0	0.0020325203252032522
16184	-y_	0.0	0.0005081300813008131
16185	-y[	0.0	0.0
16186	-y9	0.0	0.0
16187	-y8	0.0	0.0
16188	-z-	0.0	0.0
16189	-z/	0.0	0.0
16190	-z1	0.0	0.0
16191	-z2	0.0	0.0
16192	-zu	0.0	0.0
16193	-zt	0.0	0.0
16194	-zs	0.0	0.0
16195	-zq	0.0	0.0
16196	-zp	0.0	0.0
16197	-zo	0.0	0.0
16198	-zn	0.0	0.0
16199	-zm	0.0	0.0
16200	-zl	0.0	0.0
16201	-zk	0.0	0.0
16202	-zj	0.0	0.0005081300813008131
16203	-zi	0.0	0.0
16204	-zh	0.0	0.0
16205	-zf	0.0	0.0
16206	-ze	0.0	0.0005081300813008131
16207	-zd	0.0	0.0
16208	-zc	0.0	0.0005081300813008131
16209	-zb	0.0	0.0
16210	-za	0.0	0.0
16211	-z_	0.0	0.0
16212	-z9	0.0	0.0
16213	-z4	0.0	0.0
16214	-z3	0.0	0.0
16215	-un	0.0	0.003048780487804878
16216	-um	0.0	0.0
16217	-ul	0.0	0.0
16218	-q9	0.0	0.0
16219	-qp	0.0	0.0
16220	-qo	0.0	0.0
16221	-qn	0.0	0.0
16222	-qm	0.0	0.0
16223	-qk	0.0	0.0
16224	-qi	0.0	0.0
16225	-qe	0.0	0.0
16226	-qd	0.0	0.0005081300813008131
16227	-qb	0.0	0.0
16228	-qa	0.0	0.0
16229	-q_	0.0	0.0
16230	-q8	0.0	0.0
16231	-qv	0.0	0.0
16232	-q7	0.0	0.0
16233	-q6	0.0	0.0
16234	-q5	0.0	0.0
16235	-q2	0.0	0.0
16236	-q1	0.0	0.0
16237	-q-	0.0	0.0
16238	-py	0.0	0.0
16239	-px	0.0	0.0
16240	-pw	0.0	0.0
16241	-pv	0.0	0.0
16242	-pu	0.0	0.0010162601626016261
16243	-qu	0.0	0.0
16244	-qy	0.0	0.0
16245	-uk	0.0	0.0005081300813008131
16246	-r7	0.0	0.0
16247	-rh	0.0	0.0005081300813008131
16248	-rg	0.0	0.0005081300813008131
16249	-rf	0.0	0.0010162601626016261
16250	-rd	0.0	0.0
16251	-rc	0.0	0.001524390243902439
16252	-rb	0.0	0.0010162601626016261
16253	-ra	0.0	0.0020325203252032522
16254	-r_	0.0	0.002540650406504065
16255	-r:	0.0	0.0
16256	-r9	0.0	0.0005081300813008131
16257	-r8	0.0	0.0
16258	-r6	0.0	0.0
16259	-qz	0.0	0.0005081300813008131
16260	-r5	0.0	0.0
16261	-r4	0.0	0.0005081300813008131
16262	-r3	0.0	0.001524390243902439
16263	-r2	0.0	0.001524390243902439
16264	-r1	0.0	0.002540650406504065
16265	-r0	0.0	0.0
16266	-r/	0.0	0.0
16267	-r-	0.0	0.0
16268	-r+	0.0	0.0
16269	-r)	0.0	0.0
16270	-r'	0.0	0.0
16271	-pt	0.0	0.0005081300813008131
16272	-ps	0.0	0.0
16273	-pr	0.0	0.008638211382113821
16274	-on	0.0	0.0040650406504065045
16275	-p-	0.0	0.0010162601626016261
16276	-p)	0.0	0.0
16277	-p(	0.0	0.0
16278	-ox	0.0	0.0010162601626016261
16279	-ov	0.0	0.005589430894308943
16280	-ou	0.0	0.002540650406504065
16281	-ot	0.0	0.0005081300813008131
16282	-os	0.0	0.001524390243902439
16283	-or	0.0	0.0020325203252032522
16284	-op	0.0	0.0010162601626016261
16285	-oo	0.0	0.0
16286	-om	0.0	0.0
16287	-pq	0.0	0.0
16288	-ol	0.0	0.0010162601626016261
16289	-ok	0.0	0.0010162601626016261
16290	-oi	0.0	0.0005081300813008131
16291	-oh	0.0	0.0005081300813008131
16292	-og	0.0	0.0
16293	-of	0.0	0.0005081300813008131
16294	-oe	0.0	0.002540650406504065
16295	-od	0.0	0.0
16296	-oc	0.0	0.0
16297	-ob	0.0	0.0005081300813008131
16298	-oa	0.0	0.0
16299	-p/	0.0	0.0
16300	-p0	0.0	0.0
16301	-p1	0.0	0.0020325203252032522
16302	-p2	0.0	0.001524390243902439
16303	-pp	0.0	0.0005081300813008131
16304	-po	0.0	0.009654471544715448
16305	-pn	0.0	0.0005081300813008131
16306	-pm	0.0	0.0
16307	-pl	0.0	0.004573170731707317
16308	-pk	0.0	0.0005081300813008131
16309	-pj	0.0	0.0
16310	-pi	0.0	0.0
16311	-ph	0.0	0.0020325203252032522
16312	-pg	0.0	0.0
16313	-pf	0.0	0.0
16314	-pc	0.0	0.003048780487804878
16315	-pb	0.0	0.001524390243902439
16316	-pa	0.0	0.00508130081300813
16317	-p_	0.0	0.0005081300813008131
16318	-p]	0.0	0.0
16319	-p9	0.0	0.0
16320	-p8	0.0	0.0
16321	-p7	0.0	0.0005081300813008131
16322	-p6	0.0	0.0
16323	-p5	0.0	0.0020325203252032522
16324	-p4	0.0	0.001524390243902439
16325	-p3	0.0	0.0020325203252032522
16326	-ri	0.038461538461538464	0.001524390243902439
16327	-rk	0.0	0.0
16328	-rl	0.0	0.0
16329	-tc	0.0	0.0
16330	-to	0.0	0.0010162601626016261
16331	-tn	0.0	0.001524390243902439
16332	-tm	0.0	0.0
16333	-tl	0.0	0.0
16334	-tk	0.0	0.0
16335	-ti	0.0	0.0
16336	-th	0.0	0.0005081300813008131
16337	-tg	0.0	0.001524390243902439
16338	-tf	0.0	0.0010162601626016261
16339	-te	0.0	0.0040650406504065045
16340	-td	0.0	0.0010162601626016261
16341	-tb	0.0	0.0010162601626016261
16342	-t/	0.0	0.0
16343	-ta	0.0	0.012195121951219513
16344	-t_	0.0	0.0020325203252032522
16345	-t9	0.0	0.0
16346	-t8	0.0	0.0005081300813008131
16347	-t7	0.0	0.0
16348	-t6	0.0	0.0005081300813008131
16349	-t5	0.0	0.0005081300813008131
16350	-t4	0.0	0.001524390243902439
16351	-t3	0.0	0.002540650406504065
16352	-t2	0.0	0.0020325203252032522
16353	-t1	0.0	0.002540650406504065
16354	-tp	0.0	0.0005081300813008131
16355	-tr	0.0	0.023882113821138213
16356	-ts	0.0	0.0005081300813008131
16357	-tt	0.0	0.0005081300813008131
16358	-uj	0.0	0.0
16359	-ui	0.0	0.0005081300813008131
16360	-uh	0.0	0.0
16361	-ug	0.0	0.0
16362	-ue	0.0	0.0
16363	-uc	0.0	0.0005081300813008131
16364	-ub	0.0	0.0
16365	-ua	0.0	0.0
16366	-u_	0.0	0.0
16367	-u9	0.0	0.0
16368	-u8	0.0	0.0
16369	-u7	0.0	0.0
16370	-u6	0.0	0.0
16371	-u5	0.0	0.0
16372	-u4	0.0	0.0
16373	-u0	0.0	0.0
16374	-u-	0.0	0.0
16375	-tz	0.0	0.0005081300813008131
16376	-ty	0.0	0.014735772357723578
16377	-tx	0.0	0.0010162601626016261
16378	-tw	0.0	0.0005081300813008131
16379	-tv	0.0	0.0005081300813008131
16380	-tu	0.0	0.0020325203252032522
16381	-t0	0.0	0.0005081300813008131
16382	-t-	0.0	0.003048780487804878
16383	-rm	0.0	0.0
16384	-s)	0.0	0.0
16385	-s:	0.0	0.0
16386	-s9	0.0	0.0
16387	-s8	0.0	0.0
16388	-s7	0.0	0.0
16389	-s6	0.0	0.0
16390	-s5	0.0	0.0
16391	-s4	0.0	0.0005081300813008131
16392	-s3	0.0	0.001524390243902439
16393	-s2	0.0	0.0
16394	-s0	0.0	0.0
16395	-s-	0.0	0.0010162601626016261
16396	-rz	0.0	0.0
16397	-t+	0.0	0.0
16398	-ry	0.0	0.0
16399	-rx	0.0	0.0010162601626016261
16400	-rw	0.0	0.0
16401	-rv	0.0	0.0005081300813008131
16402	-ru	0.0	0.0010162601626016261
16403	-rt	0.038461538461538464	0.0
16404	-rs	0.0	0.0005081300813008131
16405	-rr	0.0	0.0
16406	-rp	0.0	0.001524390243902439
16407	-ro	0.0	0.0005081300813008131
16408	-rn	0.0	0.005589430894308943
16409	-s_	0.0	0.0010162601626016261
16410	-sa	0.0	0.002540650406504065
16411	-sb	0.0	0.0
16412	-sc	0.0	0.004573170731707317
16413	-t)	0.0	0.0
16414	-t(	0.0	0.0
16415	-t#	0.0	0.0
16416	-sy	0.0	0.00508130081300813
16417	-sx	0.0	0.0010162601626016261
