Importance	Ngram	Frequency in tumor_stage Columns	Frequency in Non tumor_stage Columns
23382	4fd	0.0	0.0
23383	4fc	0.0	9.52653138992093e-05
23384	4fb	0.0	0.0
23385	4h]	0.0	9.52653138992093e-05
23386	4hb	0.0	0.0
23387	4lo	0.0	0.0001905306277984186
23388	4k:	0.0	0.0
23389	4kl	0.0	0.0
23390	4kk	0.0	0.0
23391	4ki	0.0	0.0
23392	4kg	0.0	0.0
23393	4kf	0.0	0.0
23394	4kd	0.0	0.0
23395	4kc	0.0	0.0
23396	4kb	0.0	0.0
23397	4ka	0.0	0.0
23398	4k_	0.0	0.0001905306277984186
23399	4k]	0.0	0.0
23400	4k7	0.0	0.0
23401	4jn	0.0	0.0
23402	4k5	0.0	0.0
23403	4k4	0.0	0.0
23404	4k2	0.0	0.0001905306277984186
23405	4k1	0.0	0.0
23406	4k-	0.0	0.0
23407	4k)	0.0	0.0
23408	4jx	0.0	0.0
23409	4jw	0.0	0.0
23410	4jv	0.0	0.0
23411	4ju	0.0	0.0
23412	4jr	0.0	0.0
23413	4ko	0.0	0.0002857959416976279
23414	4kp	0.0	0.0
23415	4kr	0.0	0.0
23416	4kv	0.0	0.0
23417	4ln	0.0	0.0
23418	4ll	0.0	0.0
23419	4li	0.0	0.0
23420	4lh	0.0	0.0
23421	4lf	0.0	0.0
23422	4le	0.0	0.0
23423	4lc	0.0	0.0
23424	4la	0.0	0.0
23425	4l_	0.0	0.0002857959416976279
23426	4l]	0.0	0.0
23427	4l;	0.0	0.0
23428	4l:	0.0	0.0
23429	4l6	0.0	0.0
23430	4l5	0.0	9.52653138992093e-05
23431	4l3	0.0	0.0001905306277984186
23432	4l2	0.0	0.0
23433	4l1	0.0	0.0
23434	4l-	0.0	9.52653138992093e-05
23435	4l)	0.0	0.0
23436	4kz	0.0	0.0
23437	4ky	0.0	0.0
23438	4kx	0.0	0.0
23439	4kw	0.0	0.0
23440	4jq	0.0	0.0
23441	4jm	0.0	0.0
23442	4hc	0.0	0.0
23443	4ht	0.0	0.0
23444	4i5	0.0	0.0
23445	4i4	0.0	0.0
23446	4i3	0.0	0.0
23447	4i2	0.0	0.0
23448	4i1	0.0	0.0002857959416976279
23449	4i/	0.0	0.0
23450	4i-	0.0	0.0
23451	4i)	0.0	0.0
23452	4hw	0.0	0.0
23453	4hv	0.0	0.0
23454	4hu	0.0	0.0
23455	4hs	0.0	0.0
23456	4jl	0.0	0.0
23457	4hp	0.0	0.0002857959416976279
23458	4ho	0.0	0.0003810612555968372
23459	4hn	0.0	0.0
23460	4hm	0.0	0.0
23461	4hl	0.0	0.0
23462	4hk	0.0	0.0
23463	4hi	0.0	0.0002857959416976279
23464	4hh	0.0	0.0
23465	4hg	0.0	0.0
23466	4he	0.0	0.0
23467	4hd	0.0	0.0
23468	4i:	0.0	0.0
23469	4i_	0.0	0.0
23470	4ia	0.0	0.0
23471	4ib	0.0	0.0
23472	4ji	0.0	0.0
23473	4jg	0.0	0.0
23474	4jf	0.0	0.0
23475	4j_	0.0	0.0
23476	4j]	0.0	0.0
23477	4j3	0.0	0.0
23478	4j1	0.0	0.0
23479	4iz	0.0	0.0
23480	4iv	0.0	0.0
23481	4iu	0.0	0.0
23482	4it	0.0	0.0
23483	4is	0.0	0.0
23484	4ir	0.0	0.0
23485	4iq	0.0	0.0
23486	4ip	0.0	0.0
23487	4io	0.0	0.0
23488	4in	0.0	9.52653138992093e-05
23489	4im	0.0	0.0
23490	4il	0.0	9.52653138992093e-05
23491	4ik	0.0	0.0
23492	4ii	0.0	0.0003810612555968372
23493	4ig	0.0	0.0
23494	4ic	0.0	0.0
23495	45x	0.0	0.0
23496	45v	0.0	0.0
23497	3ma	0.0	9.52653138992093e-05
23498	3vg	0.0	0.0
23499	3vy	0.0	0.0
23500	3vx	0.0	0.0
23501	3vw	0.0	0.0
23502	3vu	0.0	0.0
23503	3vs	0.0	0.0
23504	3vq	0.0	0.0
23505	3vp	0.0	0.0
23506	3vm	0.0	0.0
23507	3vk	0.0	0.0
23508	3vj	0.0	0.0
23509	3vi	0.0	0.0
23510	3vf	0.0	0.0
23511	3w+	0.0	0.0
23512	3ve	0.0	0.0
23513	3vd	0.0	0.0
23514	3vc	0.0	0.0
23515	3vb	0.0	0.0
23516	3va	0.0	0.0
23517	3v_	0.0	9.52653138992093e-05
23518	3v]	0.0	0.0
23519	3v5	0.0	0.0
23520	3v4	0.0	0.0
23521	3v3	0.0	0.0
23522	3v2	0.0	0.0001905306277984186
23523	3vz	0.0	0.0
23524	3w-	0.0	0.0
23525	4#3	0.0	0.0
23526	3wf	0.0	0.0
23527	3wr	0.0	0.0
23528	3wq	0.0	0.0
23529	3wp	0.0	9.52653138992093e-05
23530	3wo	0.0	0.0
23531	3wn	0.0	0.0
23532	3wm	0.0	0.0
23533	3wl	0.0	0.0
23534	3wk	0.0	0.0001905306277984186
23535	3wj	0.0	0.0
23536	3wh	0.0	0.0
23537	3wg	0.0	0.0
23538	3we	0.0	0.0
23539	3w0	0.0	0.0
23540	3wc	0.0	0.0
23541	3wb	0.0	9.52653138992093e-05
23542	3wa	0.0	0.0
23543	3w_	0.0	0.0002857959416976279
23544	3w]	0.0	0.0
23545	3w9	0.0	0.0
23546	3w6	0.0	0.0
23547	3w5	0.0	0.0
23548	3w4	0.0	9.52653138992093e-05
23549	3w3	0.0	0.0
23550	3w2	0.0	9.52653138992093e-05
23551	3v1	0.0	0.0
23552	3v0	0.0	0.0
23553	3v/	0.0	0.0001905306277984186
23554	3tb	0.0	0.0001905306277984186
23555	3tn	0.0	0.0
23556	3tm	0.0	0.0
23557	3tl	0.0	0.0
23558	3tj	0.0	0.0
23559	3ti	0.0	0.0
23560	3th	0.0	0.0
23561	3tg	0.0	9.52653138992093e-05
23562	3tf	0.0	0.0
23563	3te	0.0	0.0001905306277984186
23564	3td	0.0	0.0001905306277984186
23565	3tc	0.0	9.52653138992093e-05
23566	3ta	0.0	0.0
23567	3v-	0.0	0.0
23568	3t]	0.0	0.0
23569	3t:	0.0	0.0
23570	3t9	0.0	0.0
23571	3t8	0.0	0.0
23572	3t7	0.0	0.0
23573	3t6	0.0	9.52653138992093e-05
23574	3t5	0.0	9.52653138992093e-05
23575	3t4	0.0	9.52653138992093e-05
23576	3t2	0.0	0.0002857959416976279
23577	3t0	0.0	0.0
23578	3t/	0.0	0.0
23579	3to	0.0	0.0
23580	3tp	0.0	0.0
23581	3tq	0.0	0.0
23582	3tr	0.0	0.0002857959416976279
23583	3uw	0.0	0.0
23584	3ut	0.0	9.52653138992093e-05
23585	3us	0.0	0.0
23586	3ur	0.0	0.0
23587	3un	0.0	0.0
23588	3ul	0.0	9.52653138992093e-05
23589	3uj	0.0	0.0
23590	3ug	0.0	9.52653138992093e-05
23591	3ue	0.0	0.0
23592	3uc	0.0	0.0
23593	3ua	0.0	0.0
23594	3u_	0.0	0.0
23595	3u4	0.0	0.0
23596	3u3	0.0	0.0
23597	3u2	0.0	0.0
23598	3u1	0.0	0.0
23599	3u/	0.0	0.0
23600	3tz	0.0	0.0
23601	3ty	0.0	0.0
23602	3tx	0.0	0.0
23603	3tw	0.0	9.52653138992093e-05
23604	3tt	0.0	0.0
23605	3ts	0.0	0.0
23606	3ws	0.0	0.0
23607	3wt	0.0	0.0002857959416976279
23608	3ww	0.0	0.0
23609	3zf	0.0	0.0
23610	3}/	0.0	0.0
23611	3|c	0.0	0.0
23612	3zz	0.0	0.0
23613	3zy	0.0	0.0
23614	3zu	0.0	0.0
23615	3zt	0.0	0.0
23616	3zm	0.0	0.0
23617	3zl	0.0	0.0
23618	3zk	0.0	0.0
23619	3zi	0.0	0.0
23620	3zh	0.0	0.0
23621	3ze	0.0	0.0
23622	3yt	0.0	0.0
23623	3zd	0.0	0.0
23624	3zc	0.0	0.0
23625	3za	0.0	0.0
23626	3z_	0.0	0.0006668571972944651
23627	3z3	0.0	9.52653138992093e-05
23628	3z1	0.0	9.52653138992093e-05
23629	3z-	0.0	0.0
23630	3yy	0.0	0.0
23631	3yx	0.0	0.0
23632	3yw	0.0	0.0
23633	3yv	0.0	0.0
23634	3~1	0.0	0.0
23635	3~4	0.0	0.0
23636	3)	0.0	0.0
23637	3 _	0.0	0.0
23638	4#1	0.0	0.0
23639	3）_	0.0	0.0
23640	3（n	0.0	0.0
23641	3≤b	0.0	0.0
23642	3−n	0.0	0.0
23643	3−_	0.0	9.52653138992093e-05
23644	3∆r	0.0	0.0
23645	3™_	0.0	9.52653138992093e-05
23646	3′_	0.0	0.0
23647	3′-	0.0	0.0
23648	3’_	0.0	0.0
23649	3’-	0.0	0.0
23650	3–t	0.0	0.0
23651	3–c	0.0	0.0
23652	3–_	0.0	0.0
23653	3μm	0.0	0.0
23654	3β+	0.0	0.0
23655	3×f	0.0	0.0
23656	3ºc	0.0	0.0
23657	3µm	0.0	9.52653138992093e-05
23658	3µg	0.0	0.0
23659	3 g	0.0	0.0
23660	3 d	0.0	0.0
23661	3yu	0.0	0.0
23662	3ys	0.0	0.0
23663	3wx	0.0	0.0
23664	3x9	0.0	0.0
23665	3xl	0.0	0.0
23666	3xk	0.0	0.0
23667	3xj	0.0	0.0
23668	3xh	0.0	0.0
23669	3xg	0.0	0.0
23670	3xf	0.0	0.0
23671	3xd	0.0	0.0
23672	3xc	0.0	0.0
23673	3xb	0.0	0.0
23674	3x_	0.0	0.00047632656949604646
23675	3x:	0.0	0.0
23676	3x8	0.0	0.0
23677	3yr	0.0	9.52653138992093e-05
23678	3x7	0.0	0.0
23679	3x6	0.0	0.0
23680	3x5	0.0	0.0
23681	3x4	0.0	0.0
23682	3x3	0.0	0.0
23683	3x2	0.0	0.0
23684	3x1	0.0	0.0
23685	3x0	0.0	0.0
23686	3x-	0.0	0.0
23687	3x)	0.0	0.0
23688	3wy	0.0	0.0
23689	3xm	0.0	0.0
23690	3xo	0.0	0.0
23691	3xp	0.0	0.0
23692	3xr	0.0	0.0
23693	3yq	0.0	0.0
23694	3yp	0.0	0.0
23695	3yo	0.0	0.0
23696	3ym	0.0	0.0
23697	3yg	0.0	0.0
23698	3yf	0.0	0.0
23699	3ye	0.0	0.0
23700	3yc	0.0	0.0
23701	3yb	0.0	0.0
23702	3y_	0.0	9.52653138992093e-05
23703	3y:	0.0	0.0
23704	3y8	0.0	0.0
23705	3y5	0.0	0.0
23706	3y4	0.0	0.0
23707	3y3	0.0	0.0
23708	3y2	0.0	0.0
23709	3y/	0.0	0.0
23710	3y)	0.0	0.0
23711	3xx	0.0	0.0
23712	3xw	0.0	0.0
23713	3xv	0.0	0.0
23714	3xt	0.0	0.0
23715	3xs	0.0	0.0
23716	3t-	0.0	0.00047632656949604646
23717	3t+	0.0	9.52653138992093e-05
23718	3t)	0.0	9.52653138992093e-05
23719	3ot	0.0	0.0
23720	3p3	0.0	9.52653138992093e-05
23721	3p2	0.0	0.0003810612555968372
23722	3p1	0.0	0.0
23723	3p0	0.0	0.0
23724	3p-	0.0	9.52653138992093e-05
23725	3p)	0.0	0.0
23726	3oz	0.0	0.0
23727	3ox	0.0	0.0
23728	3ow	0.0	0.0
23729	3ov	0.0	0.0
23730	3ou	0.0	0.0
23731	3os	0.0	0.0
23732	3o7	0.0	0.0
23733	3or	0.0	9.52653138992093e-05
23734	3oo	0.0	0.0
23735	3om	0.0	0.0
23736	3ol	0.0	0.0
23737	3ok	0.0	0.0
23738	3oj	0.0	0.0
23739	3oh	0.0	0.0
23740	3og	0.0	0.0
23741	3oe	0.0	9.52653138992093e-05
23742	3od	0.0	0.0
23743	3oc	0.0	0.0
23744	3p4	0.0	0.0
23745	3p5	0.0	9.52653138992093e-05
23746	3p6	0.0	0.0
23747	3p7	0.0	0.0
23748	3pr	0.0	9.52653138992093e-05
23749	3pq	0.0	0.0
23750	3pp	0.0	9.52653138992093e-05
23751	3po	0.0	0.0003810612555968372
23752	3pn	0.0	0.0
23753	3pm	0.0	0.0
23754	3pl	0.0	0.0
23755	3pk	0.0	9.52653138992093e-05
23756	3pj	0.0	0.0
23757	3pi	0.0	0.0
23758	3ph	0.0	0.0
23759	3pg	0.0	0.0
23760	3pf	0.0	0.0
23761	3pe	0.0	9.52653138992093e-05
23762	3pd	0.0	9.52653138992093e-05
23763	3pc	0.0	0.0
23764	3pb	0.0	0.0
23765	3pa	0.0	0.0
23766	3p_	0.0	0.0010479184528913023
23767	3p]	0.0	0.0
23768	3p:	0.0	0.0
23769	3p9	0.0	0.0
23770	3p8	0.0	0.0
23771	3o_	0.0	0.0001905306277984186
23772	3o4	0.0	0.0
23773	3pt	0.0	0.0
23774	3ms	0.0	0.0
23775	3n:	0.0	0.0
23776	3n6	0.0	0.0
23777	3n5	0.0	0.0
23778	3n4	0.0	0.0
23779	3n-	0.0	9.52653138992093e-05
23780	3n)	0.0	0.0
23781	3mx	0.0	0.0
23782	3mw	0.0	0.0
23783	3mv	0.0	9.52653138992093e-05
23784	3mu	0.0	0.0
23785	3mt	0.0	0.0
23786	3mr	0.0	0.0001905306277984186
23787	3o3	0.0	0.0
23788	3mq	0.0	0.0
23789	3mp	0.0	0.0
23790	3mn	0.0	0.0
23791	3mm	0.0	0.0
23792	3ml	0.0	0.0
23793	3mk	0.0	0.0
23794	3mi	0.0	9.52653138992093e-05
23795	3mg	0.0	9.52653138992093e-05
23796	3mf	0.0	0.0
23797	3me	0.0	0.0001905306277984186
23798	3mc	0.0	9.52653138992093e-05
23799	3n]	0.0	0.0
23800	3n_	0.0	0.0009526531389920929
23801	3na	0.0	0.0
23802	3nc	0.0	9.52653138992093e-05
23803	3o2	0.0	0.0
23804	3o1	0.0	0.0
23805	3nz	0.0	0.0
23806	3ny	0.0	0.0
23807	3nx	0.0	0.0
23808	3nw	0.0	0.0
23809	3nv	0.0	0.0
23810	3nu	0.0	0.0
23811	3nt	0.0	0.0
23812	3ns	0.0	9.52653138992093e-05
23813	3nr	0.0	0.0
23814	3nq	0.0	0.0
23815	3np	0.0	0.0
23816	3no	0.0	9.52653138992093e-05
23817	3nn	0.0	0.0
23818	3nm	0.0	0.0
23819	3nl	0.0	0.0
23820	3nk	0.0	0.0
23821	3ni	0.0	9.52653138992093e-05
23822	3ng	0.0	0.0
23823	3nf	0.0	0.0
23824	3ne	0.0	0.0001905306277984186
23825	3nd	0.0	0.0
23826	3ps	0.0	0.0
23827	3pu	0.0	0.0
23828	3t&	0.0	0.0
23829	3s)	0.0	0.0
23830	3s8	0.0	0.0
23831	3s7	0.0	9.52653138992093e-05
23832	3s6	0.0	0.0
23833	3s5	0.0	0.0
23834	3s4	0.0	0.0
23835	3s3	0.0	0.0
23836	3s2	0.0	0.0
23837	3s1	0.0	9.52653138992093e-05
23838	3s0	0.0	9.52653138992093e-05
23839	3s/	0.0	0.0
23840	3s-	0.0	0.0
23841	3s(	0.0	0.0
23842	3rm	0.0	0.0
23843	3r−	0.0	0.0
23844	3rz	0.0	0.0
23845	3rx	0.0	0.0
23846	3rv	0.0	9.52653138992093e-05
23847	3ru	0.0	9.52653138992093e-05
23848	3rt	0.0	0.0
23849	3rs	0.0	0.0
23850	3rr	0.0	0.0
23851	3rq	0.0	0.0
23852	3rp	0.0	9.52653138992093e-05
23853	3ro	0.0	0.0
23854	3s9	0.0	0.0
23855	3s]	0.0	0.0
23856	3s_	0.0	0.0
23857	3sa	0.0	0.0
23858	3sz	0.0	0.0
23859	3sy	0.0	0.0
23860	3sx	0.0	0.0
23861	3sv	0.0	0.0
23862	3su	0.0	0.0
23863	3st	0.0	0.0
23864	3ss	0.0	0.0
23865	3sr	0.0	9.52653138992093e-05
23866	3sq	0.0	0.0
23867	3sp	0.0	0.0
23868	3so	0.0	9.52653138992093e-05
23869	3sn	0.0	9.52653138992093e-05
23870	3sl	0.0	0.0
23871	3sk	0.0	0.0
23872	3sj	0.0	0.0
23873	3si	0.0	9.52653138992093e-05
23874	3sh	0.0	9.52653138992093e-05
23875	3sg	0.0	0.0
23876	3sf	0.0	0.0
23877	3se	0.0	0.0
23878	3sd	0.0	0.0
23879	3sc	0.0	0.0
23880	3sb	0.0	0.0
23881	3rn	0.0	9.52653138992093e-05
23882	3rl	0.0	0.0
23883	3pv	0.0	0.0
23884	3qa	0.0	0.0
23885	3qr	0.0	0.0
23886	3qq	0.0	0.0
23887	3qo	0.0	0.0
23888	3qn	0.0	0.0
23889	3qk	0.0	0.0
23890	3qj	0.0	0.0
23891	3qi	0.0	0.0
23892	3qh	0.0	0.0
23893	3qg	0.0	0.0
23894	3qe	0.0	0.0
23895	3qb	0.0	0.0
23896	3q_	0.0	9.52653138992093e-05
23897	3rj	0.0	0.0
23898	3q5	0.0	0.0
23899	3q4	0.0	0.0
23900	3q3	0.0	0.0
23901	3q2	0.0	0.0
23902	3q1	0.0	9.52653138992093e-05
23903	3q-	0.0	0.0
23904	3q)	0.0	0.0
23905	3pz	0.0	0.0
23906	3py	0.0	0.0
23907	3px	0.0	0.0
23908	3pw	0.0	0.0
23909	3qu	0.0	9.52653138992093e-05
23910	3qv	0.0	0.0
23911	3qw	0.0	0.0
23912	3qy	0.0	0.0
23913	3ri	0.0	0.0
23914	3rh	0.0	0.0
23915	3rf	0.0	0.0
23916	3re	0.0	0.0
23917	3rd	0.0	0.0001905306277984186
23918	3rc	0.0	0.0
23919	3rb	0.0	0.0
23920	3ra	0.0	0.0
23921	3r_	0.0	0.00047632656949604646
23922	3r]	0.0	9.52653138992093e-05
23923	3r:	0.0	0.0
23924	3r8	0.0	0.0
23925	3r7	0.0	0.0
23926	3r6	0.0	0.0
23927	3r5	0.0	0.0
23928	3r4	0.0	0.0
23929	3r3	0.0	9.52653138992093e-05
23930	3r2	0.0	0.0001905306277984186
23931	3r1	0.0	0.0002857959416976279
23932	3r0	0.0	0.0
23933	3r-	0.0	9.52653138992093e-05
23934	3r)	0.0	0.0
23935	3qz	0.0	0.0
23936	4#2	0.0	0.0
23937	4#4	0.0	0.0
23938	45u	0.0	0.0
23939	42n	0.0	9.52653138992093e-05
23940	42y	0.0	9.52653138992093e-05
23941	42x	0.0	9.52653138992093e-05
23942	42w	0.0	0.0
23943	42v	0.0	0.0
23944	42u	0.0	0.0
23945	42t	0.0	0.0003810612555968372
23946	42s	0.0	0.0
23947	42r	0.0	0.0
23948	42q	0.0	0.0
23949	42p	0.0	0.0
23950	42o	0.0	9.52653138992093e-05
23951	42m	0.0	0.0001905306277984186
23952	42|	0.0	0.0
23953	42l	0.0	0.0
23954	42k	0.0	0.0
23955	42j	0.0	0.0
23956	42i	0.0	0.0
23957	42h	0.0	0.0
23958	42g	0.0	9.52653138992093e-05
23959	42f	0.0	0.0
23960	42e	0.0	0.0
23961	42d	0.0	0.0005715918833952558
23962	42c	0.0	0.0
23963	42b	0.0	0.0003810612555968372
23964	42z	0.0	0.0
23965	42~	0.0	0.0
23966	4#5	0.0	0.0
23967	436	0.0	0.004096408497666
23968	43e	0.0	0.0
23969	43d	0.0	0.0
23970	43c	0.0	0.0003810612555968372
23971	43b	0.0	0.0003810612555968372
23972	43a	0.0	0.0
23973	43]	0.0	0.0009526531389920929
23974	43=	0.0	0.0
23975	43;	0.0	0.0
23976	43:	0.0	0.0
23977	438	0.0	0.0033342859864723255
23978	437	0.0	0.0033342859864723255
23979	435	0.0	0.002953224730875488
23980	42°	0.0	0.0
23981	434	0.0	0.002953224730875488
23982	433	0.0	0.0027626941030770694
23983	432	0.0	0.0030484900447746975
23984	431	0.0	0.0027626941030770694
23985	430	0.0	0.0033342859864723255
23986	43/	0.0	0.0
23987	43-	0.0	0.0017147756501857674
23988	43+	0.0	9.52653138992093e-05
23989	43)	0.0	0.0001905306277984186
23990	43(	0.0	0.0
23991	43%	0.0	0.0
23992	42a	0.0	0.0001905306277984186
23993	42]	0.0	0.0009526531389920929
23994	42=	0.0	0.0
23995	41g	0.0	9.52653138992093e-05
23996	41r	0.0	0.0
23997	41q	0.0	0.0
23998	41p	0.0	0.0001905306277984186
23999	41o	0.0	0.0
24000	41n	0.0	0.0001905306277984186
24001	41m	0.0	0.0001905306277984186
24002	41l	0.0	9.52653138992093e-05
24003	41k	0.0	0.0
24004	41j	0.0	0.0
24005	41i	0.0	0.0
24006	41h	0.0	0.0
24007	41f	0.0	0.0
24008	42;	0.0	0.0
24009	41e	0.0	0.0
24010	41d	0.0	9.52653138992093e-05
24011	41c	0.0	0.0001905306277984186
24012	41b	0.0	0.0001905306277984186
24013	41a	0.0	9.52653138992093e-05
24014	41]	0.0	0.0010479184528913023
24015	41=	0.0	0.0
24016	41;	0.0	0.0
24017	41:	0.0	0.0
24018	416	0.0	0.003524816614270744
24019	415	0.0	0.0036200819281699535
24020	41s	0.0	0.0
24021	41t	0.0	0.0003810612555968372
24022	41u	0.0	0.0
24023	41v	0.0	0.0
24024	42:	0.0	0.0
24025	429	0.0	0.0030484900447746975
24026	426	0.0	0.0030484900447746975
24027	425	0.0	0.002953224730875488
24028	424	0.0	0.003524816614270744
24029	423	0.0	0.0027626941030770694
24030	422	0.0	0.003905877869867581
24031	421	0.0	0.0038106125559683717
24032	420	0.0	0.00400114318376679
24033	42/	0.0	0.0
24034	42-	0.0	0.0019053062779841859
24035	42+	0.0	0.0
24036	42)	0.0	9.52653138992093e-05
24037	42(	0.0	0.0
24038	42%	0.0	0.0
24039	41℃	0.0	0.0
24040	41–	0.0	0.0
24041	41±	0.0	0.0
24042	41|	0.0	0.0
24043	41z	0.0	9.52653138992093e-05
24044	41y	0.0	0.0
24045	41x	0.0	0.0
24046	41w	0.0	0.0
24047	43f	0.0	9.52653138992093e-05
24048	43g	0.0	9.52653138992093e-05
24049	43h	0.0	9.52653138992093e-05
24050	45(	0.0	0.0003810612555968372
24051	457	0.0	0.0023816328474802325
24052	456	0.0	0.002857959416976279
24053	455	0.0	0.002476898161379442
24054	454	0.0	0.0030484900447746975
24055	453	0.0	0.002953224730875488
24056	452	0.0	0.002857959416976279
24057	451	0.0	0.0020958369057826045
24058	450	0.0	0.0023816328474802325
24059	45/	0.0	0.0
24060	45-	0.0	0.001619510336286558
24061	45)	0.0	0.0002857959416976279
24062	45%	0.0	0.0
24063	44p	0.0	9.52653138992093e-05
24064	44º	0.0	0.0
24065	44|	0.0	0.0
24066	44z	0.0	0.0
24067	44y	0.0	0.0001905306277984186
24068	44x	0.0	0.0
24069	44w	0.0	0.0
24070	44v	0.0	0.0
24071	44u	0.0	0.0
24072	44t	0.0	0.0002857959416976279
24073	44s	0.0	9.52653138992093e-05
24074	44r	0.0	9.52653138992093e-05
24075	458	0.0	0.002476898161379442
24076	459	0.0	0.002857959416976279
24077	45:	0.0	0.0
24078	45;	0.0	0.0
24079	45t	0.0	9.52653138992093e-05
24080	45s	0.0	0.0
24081	45r	0.0	0.0006668571972944651
24082	45q	0.0	0.0
24083	45p	0.0	9.52653138992093e-05
24084	45o	0.0	9.52653138992093e-05
24085	45n	0.0	0.0001905306277984186
24086	45m	0.0	0.0002857959416976279
24087	45l	0.0	0.0
24088	45k	0.0	0.0
24089	45j	0.0	0.0
24090	45i	0.0	0.0
24091	45h	0.0	0.0001905306277984186
24092	45g	0.0	0.0
24093	45f	0.0	9.52653138992093e-05
24094	45e	0.0	0.0
24095	45d	0.0	9.52653138992093e-05
24096	45c	0.0	0.0001905306277984186
24097	45b	0.0	0.0001905306277984186
24098	45a	0.0	0.0001905306277984186
24099	45]	0.0	0.0010479184528913023
24100	45[	0.0	0.0
24101	45=	0.0	0.0
24102	44q	0.0	0.0
24103	44o	0.0	9.52653138992093e-05
24104	43i	0.0	9.52653138992093e-05
24105	43x	0.0	0.0
24106	44-	0.0	0.0010479184528913023
24107	44+	0.0	0.0
24108	44(	0.0	0.0
24109	44%	0.0	0.0
24110	43™	0.0	0.0
24111	43º	0.0	0.0
24112	43	0.0	0.0
24113	43~	0.0	0.0
24114	43|	0.0	0.0
24115	43z	0.0	0.0
24116	43y	0.0	9.52653138992093e-05
24117	43w	0.0	0.0
24118	44n	0.0	0.0001905306277984186
24119	43v	0.0	0.0
24120	43t	0.0	0.0002857959416976279
24121	43s	0.0	0.0
24122	43r	0.0	9.52653138992093e-05
24123	43q	0.0	0.0
24124	43p	0.0	9.52653138992093e-05
24125	43o	0.0	9.52653138992093e-05
24126	43n	0.0	0.0001905306277984186
24127	43l	0.0	9.52653138992093e-05
24128	43k	0.0	0.0
24129	43j	0.0	0.0
24130	44/	0.0	0.0
24131	440	0.0	0.0026674287891778605
24132	442	0.0	0.002857959416976279
24133	443	0.0	0.003143755358673907
24134	44m	0.0	0.0
24135	44l	0.0	0.0001905306277984186
24136	44k	0.0	0.0
24137	44j	0.0	0.0
24138	44i	0.0	0.0
24139	44h	0.0	0.0001905306277984186
24140	44g	0.0	9.52653138992093e-05
24141	44f	0.0	9.52653138992093e-05
24142	44e	0.0	9.52653138992093e-05
24143	44d	0.0	9.52653138992093e-05
24144	44c	0.0	0.0002857959416976279
24145	44b	0.0	0.0
24146	44a	0.0	9.52653138992093e-05
24147	44]	0.0	0.0011431837667905116
24148	44=	0.0	0.0
24149	44;	0.0	0.0
24150	44:	0.0	0.0
24151	449	0.0	0.0023816328474802325
24152	448	0.0	0.002572163475278651
24153	447	0.0	0.0027626941030770694
24154	446	0.0	0.002953224730875488
24155	445	0.0	0.0023816328474802325
24156	444	0.0	0.0030484900447746975
24157	414	0.0	0.003524816614270744
24158	413	0.0	0.0036200819281699535
24159	412	0.0	0.0036200819281699535
24160	4+c	0.0	0.0005715918833952558
24161	4+p	0.0	0.0
24162	4+o	0.0	0.0
24163	4+m	0.0	9.52653138992093e-05
24164	4+l	0.0	0.0
24165	4+k	0.0	0.0
24166	4+i	0.0	0.0
24167	4+h	0.0	0.0
24168	4+g	0.0	0.0
24169	4+f	0.0	0.0
24170	4+e	0.0	0.0
24171	4+d	0.0	0.0
24172	4+b	0.0	9.52653138992093e-05
24173	4+)	0.0	0.0
24174	4+a	0.0	0.0
24175	4+;	0.0	0.0
24176	4+8	0.0	0.0
24177	4+6	0.0	0.0
24178	4+5	0.0	9.52653138992093e-05
24179	4+4	0.0	0.0001905306277984186
24180	4+2	0.0	0.0
24181	4+1	0.0	0.0
24182	4+0	0.0	0.0
24183	4+/	0.0	0.0003810612555968372
24184	4+-	0.0	9.52653138992093e-05
24185	4+s	0.0	0.0
24186	4+t	0.0	0.0
24187	4+v	0.0	0.0
24188	4+y	0.0	0.0
24189	4-e	0.0	0.0002857959416976279
24190	4-d	0.0	0.00047632656949604646
24191	4-c	0.0	0.0011431837667905116
24192	4-b	0.0	0.0006668571972944651
24193	4-a	0.0	0.0007621225111936744
24194	4-_	0.0	0.0001905306277984186
24195	4-[	0.0	0.0
24196	4-;	0.0	0.0
24197	4-9	0.0	0.00047632656949604646
24198	4-8	0.0	0.00047632656949604646
24199	4-7	0.0	0.0008573878250928837
24200	4-5	0.0	0.0007621225111936744
24201	4-4	0.0	0.0011431837667905116
24202	4-3	0.0	0.0017147756501857674
24203	4-1	0.0	0.00400114318376679
24204	4-0	0.0	0.0009526531389920929
24205	4-/	0.0	0.0003810612555968372
24206	4--	0.0	0.0
24207	4-)	0.0	0.0
24208	4-(	0.0	0.0
24209	4-&	0.0	0.0
24210	4-#	0.0	0.0
24211	4+α	0.0	0.0
24212	4++	0.0	9.52653138992093e-05
24213	4*v	0.0	0.0
24214	4-g	0.0	0.0002857959416976279
24215	4's	0.0	9.52653138992093e-05
24216	4(e	0.0	0.0
24217	4(c	0.0	0.0
24218	4(b	0.0	0.0
24219	4(a	0.0	0.0
24220	4(6	0.0	0.0
24221	4(5	0.0	0.0001905306277984186
24222	4(4	0.0	0.0
24223	4(3	0.0	0.0
24224	4(1	0.0	9.52653138992093e-05
24225	4(-	0.0	0.0
24226	4(+	0.0	0.0
24227	4'_	0.0	0.0
