Importance	Ngram	Frequency in Race Columns	Frequency in Nonrace Columns
659	h_g	0.0	0.0016196646341463414
660	ymp	0.0	0.010003810975609756
661	erp	0.0	0.0002858231707317073
662	tes	0.0	0.0234375
663	r_3	0.0	0.006955030487804878
664	ngi	0.0	0.004192073170731708
665	rci	0.019230769230769232	0.01753048780487805
666	olr	0.0	0.0004763719512195122
667	ste	0.019230769230769232	0.025057164634146343
668	oty	0.0	0.036585365853658534
669	1_f	0.0	0.0027629573170731706
670	nas	0.0	0.010194359756097561
671	or_	0.019230769230769232	0.061833079268292686
672	lls	0.0	0.09289253048780488
673	ep3	0.0	0.018483231707317072
674	icl	0.0	0.008669969512195123
675	26g	0.0	0.0002858231707317073
676	ali	0.0	0.01171875
677	e_m	0.0	0.019245426829268292
678	6-c	0.0	0.000857469512195122
679	aud	0.0	0.000857469512195122
680	gan	0.0	0.010289634146341464
681	cad	0.0	0.0005716463414634146
