Importance	Ngram	Frequency in sex Columns	Frequency in Nonsex Columns
605	cen	0.07258064516129033	0.03777904979965655
606	ep2	0.04435483870967742	0.14596451058958215
607	es6	0.004032258064516129	0.0011448196908986834
608	54_	0.16129032258064516	0.044075558099599316
609	bat	0.056451612903225805	0.01602747567258157
610	on2	0.008064516129032258	0.0017172295363480253
611	94c	0.008064516129032258	0.0
612	0-0	0.016129032258064516	0.0034344590726960505
613	cor	0.06854838709677419	0.03720663995420721
614	15w	0.004032258064516129	0.0
615	d45	0.016129032258064516	0.012020606754436176
616	erl	0.008064516129032258	0.005151688609044075
617	005	0.0846774193548387	0.01602747567258157
618	73_	0.14516129032258066	0.04006868918145392
619	hy_	0.13709677419354838	0.06010303377218088
620	8_3	0.012096774193548387	0.005724098454493417
621	-52	0.020161290322580645	0.0028620492272467086
622	s_4	0.020161290322580645	0.009158557527189467
623	now	0.028225806451612902	0.0028620492272467086
624	mph	0.04838709677419355	0.03319977103606182
625	een	0.016129032258064516	0.008013737836290785
626	888	0.020161290322580645	0.004006868918145392
627	6-e	0.008064516129032258	0.0011448196908986834
628	eta	0.10080645161290322	0.05037206639954207
629	ole	0.056451612903225805	0.04235832856325129
630	ew_	0.012096774193548387	0.0
631	d_s	0.056451612903225805	0.044647967945048654
632	ius	0.004032258064516129	0.0
633	le1	0.008064516129032258	0.006868918145392101
634	971	0.012096774193548387	0.0034344590726960505
635	24y	0.004032258064516129	0.0
636	ooc	0.004032258064516129	0.0017172295363480253
637	lou	0.008064516129032258	0.0011448196908986834
638	dia	0.12903225806451613	0.04979965655409273
639	58_	0.13709677419354838	0.04579278763594734
640	tal	0.1975806451612903	0.11448196908986835
641	89_	0.11290322580645161	0.03777904979965655
642	ace	0.0846774193548387	0.03606182026330853
643	261	0.04435483870967742	0.011448196908986834
644	exs	0.004032258064516129	0.0
645	g_h	0.012096774193548387	0.004006868918145392
646	dar	0.016129032258064516	0.005151688609044075
647	02-	0.03225806451612903	0.006868918145392101
648	ctr	0.04838709677419355	0.0658271322266743
649	lur	0.04838709677419355	0.01316542644533486
650	k14	0.012096774193548387	0.0028620492272467086
651	log	0.06451612903225806	0.026903262736119062
652	91_	0.12096774193548387	0.031482541499713794
653	tit	0.9637096774193549	0.9450486548368632
654	ues	0.012096774193548387	0.009730967372638809
655	31_	0.20967741935483872	0.08872352604464796
656	ll/	0.012096774193548387	0.0
657	kew	0.004032258064516129	0.0
658	56m	0.004032258064516129	0.0011448196908986834
659	nap	0.016129032258064516	0.0028620492272467086
660	emi	0.06451612903225806	0.04235832856325129
661	092	0.04032258064516129	0.011448196908986834
662	fer	0.06048387096774194	0.05552375500858615
663	ep1	0.056451612903225805	0.14481969089868346
664	xim	0.03225806451612903	0.004006868918145392
665	tri	0.06854838709677419	0.052089295935890095
666	e_a	0.09274193548387097	0.03262736119061248
667	umw	0.004032258064516129	0.0
668	yst	0.03225806451612903	0.012020606754436176
669	6_p	0.03225806451612903	0.018889524899828276
670	ete	0.024193548387096774	0.01602747567258157
671	tra	0.13306451612903225	0.13680595306239268
672	07_	0.1693548387096774	0.059530623926731537
673	cts	0.004032258064516129	0.0022896393817973667
674	003	0.09274193548387097	0.021179164281625643
675	91n	0.008064516129032258	0.0
676	seq	0.12096774193548387	0.10188895248998282
677	tui	0.008064516129032258	0.0005724098454493417
678	l_3	0.03225806451612903	0.03949627933600458
679	t-r	0.0	0.007441327990841442
680	crl	0.012096774193548387	0.006296508299942759
681	lc-	0.004032258064516129	0.0005724098454493417
682	ees	0.016129032258064516	0.0005724098454493417
683	4/1	0.004032258064516129	0.0
684	c_b	0.024193548387096774	0.01316542644533486
685	ich	0.012096774193548387	0.010875787063537493
686	31/	0.004032258064516129	0.0005724098454493417
687	'_(	0.004032258064516129	0.0
688	lla	0.028225806451612902	0.018317115054378934
689	lef	0.024193548387096774	0.005724098454493417
690	6-9	0.008064516129032258	0.0022896393817973667
691	i_(	0.008064516129032258	0.0005724098454493417
692	5_+	0.004032258064516129	0.0005724098454493417
693	e_c	0.13709677419354838	0.11505437893531768
694	tst	0.004032258064516129	0.0
695	dul	0.07258064516129033	0.021751574127074985
696	38_	0.1693548387096774	0.061820263308528904
697	per	0.12096774193548387	0.07326846021751574
698	n_t	0.08064516129032258	0.03434459072696051
699	387	0.036290322580645164	0.007441327990841442
700	p6-	0.004032258064516129	0.0
701	ing	0.16129032258064516	0.10761305094447625
702	032	0.08064516129032258	0.014310246136233544
703	41_	0.15725806451612903	0.04979965655409273
704	v/v	0.004032258064516129	0.0
705	org	0.04032258064516129	0.029765311963365768
706	ee_	0.03225806451612903	0.008013737836290785
707	rau	0.008064516129032258	0.0005724098454493417
708	ls+	0.004032258064516129	0.0
709	h_m	0.024193548387096774	0.0206067544361763
710	780	0.028225806451612902	0.008586147681740127
711	k72	0.004032258064516129	0.0
712	pos	0.11290322580645161	0.07326846021751574
713	gum	0.004032258064516129	0.0
714	ol-	0.028225806451612902	0.01316542644533486
715	equ	0.020161290322580645	0.012020606754436176
716	ey_	0.05241935483870968	0.028620492272467088
717	cam	0.020161290322580645	0.007441327990841442
718	76_	0.14516129032258066	0.038923869490555235
719	tem	0.10887096774193548	0.06754436176302232
720	c7-	0.004032258064516129	0.0
721	lig	0.036290322580645164	0.009730967372638809
722	g_b	0.020161290322580645	0.004006868918145392
723	ug3	0.004032258064516129	0.0
724	r_r	0.024193548387096774	0.02919290211791643
725	e/c	0.008064516129032258	0.0005724098454493417
726	/an	0.008064516129032258	0.0005724098454493417
727	no_	0.08064516129032258	0.04350314825414997
728	hm_	0.008064516129032258	0.0
729	ops	0.028225806451612902	0.01659988551803091
730	36z	0.004032258064516129	0.0
731	)n0	0.004032258064516129	0.0
732	m(-	0.004032258064516129	0.0
733	tin	0.056451612903225805	0.08757870635374929
734	mel	0.024193548387096774	0.019461934745277618
735	ref	0.016129032258064516	0.004006868918145392
736	s-d	0.012096774193548387	0.010875787063537493
737	87f	0.004032258064516129	0.0
738	345	0.04838709677419355	0.008586147681740127
739	-co	0.024193548387096774	0.02633085289066972
740	192	0.04838709677419355	0.013737836290784202
741	-2b	0.004032258064516129	0.0045792787635947334
742	it_	0.028225806451612902	0.012593016599885518
743	028	0.04838709677419355	0.011448196908986834
744	ney	0.036290322580645164	0.02919290211791643
745	pho	0.05241935483870968	0.03262736119061248
746	014	0.08064516129032258	0.014310246136233544
747	dev	0.012096774193548387	0.011448196908986834
748	bet	0.03225806451612903	0.017172295363480253
749	n_e	0.04838709677419355	0.04178591871780195
750	ods	0.004032258064516129	0.0022896393817973667
751	307	0.06048387096774194	0.015455065827132226
752	150	0.06048387096774194	0.022323983972524327
753	oph	0.06048387096774194	0.0412135088723526
754	epi	0.04435483870967742	0.07212364052661706
755	ips	0.0846774193548387	0.057240984544934176
756	1_p	0.06451612903225806	0.03720663995420721
757	ume	0.012096774193548387	0.0022896393817973667
758	dxv	0.004032258064516129	0.0
759	k_0	0.004032258064516129	0.0005724098454493417
760	hel	0.04838709677419355	0.12135088723526044
761	+50	0.004032258064516129	0.0
762	dx-	0.004032258064516129	0.0005724098454493417
763	uct	0.03225806451612903	0.018317115054378934
764	l_i	0.016129032258064516	0.024041213508872353
765	g3)	0.008064516129032258	0.0005724098454493417
766	279	0.05241935483870968	0.012020606754436176
767	bic	0.016129032258064516	0.0028620492272467086
768	t_3	0.03225806451612903	0.03949627933600458
769	onu	0.028225806451612902	0.012020606754436176
770	467	0.012096774193548387	0.004006868918145392
771	s-6	0.004032258064516129	0.0005724098454493417
772	-le	0.012096774193548387	0.0034344590726960505
773	ved	0.0846774193548387	0.10933028048082427
774	63_	0.1975806451612903	0.04178591871780195
775	ndu	0.05241935483870968	0.03205495134516314
776	rg)	0.004032258064516129	0.0
777	loo	0.1532258064516129	0.07842014882655982
778	ati	0.3588709677419355	0.249570692615913
779	-2(	0.004032258064516129	0.0005724098454493417
780	10_	0.2903225806451613	0.16027475672581568
781	ove	0.024193548387096774	0.035489410417859184
782	n_u	0.020161290322580645	0.01602747567258157
783	c_1	0.024193548387096774	0.021179164281625643
784	amb	0.020161290322580645	0.02003434459072696
785	ito	0.05241935483870968	0.04006868918145392
786	454	0.03225806451612903	0.006296508299942759
787	th_	0.0967741935483871	0.1316542644533486
788	a_u	0.024193548387096774	0.006868918145392101
789	x3_	0.016129032258064516	0.006296508299942759
790	tee	0.004032258064516129	0.0011448196908986834
791	pel	0.008064516129032258	0.0028620492272467086
792	dro	0.03225806451612903	0.0206067544361763
793	3b1	0.008064516129032258	0.0022896393817973667
794	850	0.03225806451612903	0.0045792787635947334
795	epl	0.07661290322580645	0.07384087006296508
796	col	0.14112903225806453	0.06525472238122496
797	ffe	0.04032258064516129	0.05037206639954207
798	lan	0.07258064516129033	0.044647967945048654
799	-ma	0.024193548387096774	0.005724098454493417
800	d_t	0.04838709677419355	0.06468231253577561
801	ug2	0.008064516129032258	0.0
802	hg_	0.008064516129032258	0.0017172295363480253
803	829	0.028225806451612902	0.006868918145392101
804	ant	0.10887096774193548	0.08815111619919863
805	ckd	0.012096774193548387	0.04006868918145392
806	veh	0.016129032258064516	0.02346880366342301
807	udy	0.012096774193548387	0.0011448196908986834
808	m_d	0.03225806451612903	0.014310246136233544
809	ls-	0.004032258064516129	0.0022896393817973667
810	eed	0.012096774193548387	0.0045792787635947334
811	ol1	0.020161290322580645	0.008013737836290785
812	a40	0.012096774193548387	0.0005724098454493417
813	adm	0.004032258064516129	0.0
814	cbi	0.004032258064516129	0.0005724098454493417
815	uko	0.012096774193548387	0.004006868918145392
816	64y	0.004032258064516129	0.0
817	ymu	0.004032258064516129	0.0005724098454493417
818	799	0.028225806451612902	0.0017172295363480253
819	46_	0.16129032258064516	0.05495134516313681
820	(13	0.008064516129032258	0.0
821	sys	0.020161290322580645	0.006296508299942759
822	ay_	0.04435483870967742	0.05495134516313681
823	nal	0.10483870967741936	0.05666857469948483
824	p53	0.012096774193548387	0.01030337721808815
825	str	0.12903225806451613	0.07498568975386377
826	g2_	0.028225806451612902	0.02289639381797367
827	44y	0.004032258064516129	0.0
828	art	0.10080645161290322	0.03033772180881511
829	dow	0.020161290322580645	0.048082427017744706
830	ptw	0.004032258064516129	0.0
831	efo	0.012096774193548387	0.006296508299942759
832	5w1	0.004032258064516129	0.0
833	gfs	0.008064516129032258	0.0005724098454493417
834	opo	0.008064516129032258	0.012593016599885518
835	1n_	0.016129032258064516	0.0017172295363480253
836	n15	0.008064516129032258	0.0011448196908986834
837	lua	0.008064516129032258	0.0
838	t4_	0.024193548387096774	0.012020606754436176
839	043	0.04032258064516129	0.012020606754436176
840	hri	0.016129032258064516	0.0045792787635947334
841	iic	0.008064516129032258	0.0
842	s4_	0.04032258064516129	0.018889524899828276
843	can	0.14516129032258066	0.1333714939896966
844	ers	0.06451612903225806	0.01602747567258157
845	ssr	0.008064516129032258	0.0
846	1(g	0.004032258064516129	0.0
847	cep	0.020161290322580645	0.005151688609044075
848	he_	0.036290322580645164	0.014882655981682884
849	llu	0.036290322580645164	0.019461934745277618
850	jm0	0.004032258064516129	0.0
851	fra	0.016129032258064516	0.009730967372638809
852	cab	0.020161290322580645	0.004006868918145392
853	29n	0.012096774193548387	0.0
854	z-1	0.008064516129032258	0.0
855	ntn	0.004032258064516129	0.0
856	8_n	0.020161290322580645	0.012020606754436176
857	123	0.0967741935483871	0.021179164281625643
858	-28	0.04032258064516129	0.005151688609044075
859	con	0.25806451612903225	0.30509444762449917
860	wn_	0.04838709677419355	0.05666857469948483
861	8_2	0.024193548387096774	0.009158557527189467
862	1_l	0.04032258064516129	0.022323983972524327
863	cd3	0.028225806451612902	0.02633085289066972
864	293	0.056451612903225805	0.05094447624499141
865	36_	0.1693548387096774	0.06410990269032628
866	4_a	0.028225806451612902	0.012020606754436176
867	hy-	0.004032258064516129	0.0005724098454493417
868	erm	0.05241935483870968	0.03434459072696051
869	ght	0.03225806451612903	0.006868918145392101
870	ck#	0.004032258064516129	0.0
871	2-3	0.012096774193548387	0.012593016599885518
872	3-r	0.004032258064516129	0.005724098454493417
873	nfe	0.04838709677419355	0.05609616485403549
874	48_	0.15725806451612903	0.06353749284487693
875	s5_	0.04032258064516129	0.01659988551803091
876	l/_	0.004032258064516129	0.0
877	ve_	0.09274193548387097	0.08013737836290784
878	nna	0.012096774193548387	0.0005724098454493417
879	s_r	0.016129032258064516	0.0412135088723526
880	int	0.07661290322580645	0.0658271322266743
881	763	0.024193548387096774	0.0022896393817973667
882	poo	0.03225806451612903	0.013737836290784202
883	188	0.04032258064516129	0.01602747567258157
884	hdr	0.008064516129032258	0.0011448196908986834
885	gfr	0.020161290322580645	0.006868918145392101
886	mon	0.10483870967741936	0.06697195191757298
887	1wt	0.008064516129032258	0.0
888	hp_	0.008064516129032258	0.0005724098454493417
889	ock	0.04032258064516129	0.10303377218088151
890	100	0.10080645161290322	0.05151688609044076
891	led	0.036290322580645164	0.01316542644533486
892	den	0.07258064516129033	0.05037206639954207
893	073	0.04435483870967742	0.008013737836290785
894	t2_	0.024193548387096774	0.03377218088151116
895	sha	0.016129032258064516	0.005724098454493417
896	234	0.04838709677419355	0.012020606754436176
897	nch	0.04435483870967742	0.02289639381797367
898	tan	0.05241935483870968	0.044075558099599316
899	yec	0.004032258064516129	0.0
900	tt2	0.008064516129032258	0.0011448196908986834
901	ls1	0.008064516129032258	0.0022896393817973667
902	wt5	0.004032258064516129	0.0
903	khe	0.008064516129032258	0.0
904	l_9	0.016129032258064516	0.006296508299942759
905	gia	0.016129032258064516	0.0011448196908986834
906	sub	0.125	0.052089295935890095
907	ol6	0.004032258064516129	0.0005724098454493417
908	ina	0.06451612903225806	0.03777904979965655
909	arr	0.056451612903225805	0.031482541499713794
910	m8_	0.016129032258064516	0.0028620492272467086
911	amn	0.004032258064516129	0.0005724098454493417
912	cd-	0.008064516129032258	0.0017172295363480253
913	all	0.04435483870967742	0.04579278763594734
914	36s	0.004032258064516129	0.0
915	ern	0.012096774193548387	0.0045792787635947334
916	arc	0.13306451612903225	0.1001717229536348
917	hoo	0.008064516129032258	0.0011448196908986834
918	ls5	0.008064516129032258	0.0
919	199	0.06451612903225806	0.012020606754436176
920	b27	0.004032258064516129	0.0034344590726960505
921	)_s	0.004032258064516129	0.0034344590726960505
922	loc	0.056451612903225805	0.015455065827132226
923	xud	0.004032258064516129	0.0
924	rep	0.1532258064516129	0.2581568402976531
925	%_h	0.004032258064516129	0.0011448196908986834
926	mou	0.028225806451612902	0.03319977103606182
927	cas	0.06854838709677419	0.026903262736119062
928	e#1	0.004032258064516129	0.0
929	app	0.028225806451612902	0.005724098454493417
930	ten	0.06451612903225806	0.024041213508872353
931	g_1	0.028225806451612902	0.011448196908986834
932	bj4	0.004032258064516129	0.0
933	kd-	0.004032258064516129	0.0005724098454493417
934	ss_	0.036290322580645164	0.0206067544361763
935	c1_	0.05241935483870968	0.04235832856325129
936	ort	0.08064516129032258	0.06525472238122496
937	a43	0.008064516129032258	0.0028620492272467086
938	ak1	0.004032258064516129	0.0011448196908986834
939	sc_	0.0846774193548387	0.059530623926731537
940	rat	0.08064516129032258	0.05838580423583286
941	053	0.04032258064516129	0.012020606754436176
942	nx_	0.008064516129032258	0.0
943	npc	0.012096774193548387	0.008013737836290785
944	3_b	0.036290322580645164	0.01602747567258157
945	t_l	0.03225806451612903	0.014310246136233544
946	riv	0.08870967741935484	0.10360618202633086
947	2_s	0.07258064516129033	0.05266170578133944
948	k7_	0.008064516129032258	0.0028620492272467086
949	33_	0.16129032258064516	0.0658271322266743
950	n_a	0.08064516129032258	0.04293073840870063
951	fp(	0.004032258064516129	0.0
952	est	0.06451612903225806	0.02919290211791643
953	des	0.0846774193548387	0.014310246136233544
954	ng_	0.2056451612903226	0.12993703491700057
955	2(p	0.004032258064516129	0.0
