Importance	Ngram	Frequency in race Columns	Frequency in Non race Columns
30973	rgl	0.0	0.0
30974	rgj	0.0	0.0
30975	rgi	0.0	0.0030607364897178384
30976	rgh	0.0	0.0001912960306073649
30977	rgg	0.0	0.0001912960306073649
30978	rgf	0.0	0.0
30979	rgd	0.0	0.00028694404591104734
30980	rgc	0.0	0.00028694404591104734
30981	rgb	0.0	0.00028694404591104734
30982	rg_	0.0	0.001721664275466284
30983	rg]	0.0	0.0
30984	rih	0.0	9.564801530368245e-05
30985	rij	0.0	9.564801530368245e-05
30986	rlr	0.0	0.0
30987	rl/	0.0	0.0
30988	rl+	0.0	0.0
30989	rl)	0.0	0.00028694404591104734
30990	rl(	0.0	0.0
30991	rl#	0.0	0.0001912960306073649
30992	rky	0.0	0.0
30993	rkx	0.0	0.0
30994	rkw	0.0	0.0
30995	rkv	0.0	0.0
30996	rku	0.0	0.0
30997	rkt	0.0	0.0
30998	rks	0.0	0.0
30999	rkr	0.0	0.0001912960306073649
31000	rkp	0.0	0.0
31001	rko	0.0	0.000860832137733142
31002	rkn	0.0	0.0001912960306073649
31003	rkl	0.0	0.0
31004	rkk	0.0	9.564801530368245e-05
31005	rkj	0.0	0.0
31006	rki	0.0	0.000860832137733142
31007	rkh	0.0	0.0
31008	rkg	0.0	9.564801530368245e-05
31009	rkf	0.0	0.0
31010	rke	0.0	0.0013390722142515542
31011	rl-	0.0	0.0023912003825920613
31012	rl0	0.0	0.0
31013	rkc	0.0	9.564801530368245e-05
31014	rl2	0.0	0.001052128168340507
31015	rlp	0.0	9.564801530368245e-05
31016	rlo	0.0	0.0003825920612147298
31017	rln	0.0	0.0001912960306073649
31018	rlm	0.0	0.00028694404591104734
31019	rll	0.0	9.564801530368245e-05
31020	rlk	0.0	9.564801530368245e-05
31021	rli	0.0	0.0005738880918220947
31022	rlh	0.0	0.0
31023	rlg	0.0	9.564801530368245e-05
31024	rlf	0.0	9.564801530368245e-05
31025	rle	0.0	0.00047824007651841227
31026	rlc	0.0	9.564801530368245e-05
31027	rlb	0.0	9.564801530368245e-05
31028	rla	0.0	0.0003825920612147298
31029	rl]	0.0	0.0
31030	rl:	0.0	0.0
31031	rl9	0.0	0.00028694404591104734
31032	rl8	0.0	9.564801530368245e-05
31033	rl7	0.0	9.564801530368245e-05
31034	rl6	0.0	9.564801530368245e-05
31035	rl5	0.0	0.0001912960306073649
31036	rl4	0.0	0.00047824007651841227
31037	rl3	0.0	0.0009564801530368245
31038	rkd	0.0	0.0001912960306073649
31039	rkb	0.0	0.0
31040	rik	0.0	0.0003825920612147298
31041	rjk	0.0	0.0
31042	rji	0.0	0.0
31043	rjh	0.0	9.564801530368245e-05
31044	rjg	0.0	9.564801530368245e-05
31045	rjd	0.0	0.0
31046	rjb	0.0	0.0
31047	rja	0.0	0.0
31048	rj_	0.0	0.0
31049	rj:	0.0	0.0
31050	rj9	0.0	0.0
31051	rj8	0.0	0.0
31052	rj7	0.0	0.0
31053	rj4	0.0	0.0
31054	rj3	0.0	0.0
31055	rj1	0.0	0.0
31056	rj0	0.0	0.0
31057	rj-	0.0	9.564801530368245e-05
31058	riα	0.0	0.0
31059	riy	0.0	9.564801530368245e-05
31060	rix	0.0	0.00047824007651841227
31061	riu	0.0	0.002104256336681014
31062	rir	0.0	0.0001912960306073649
31063	riq	0.0	0.0
31064	ril	0.0	0.0006695361071257771
31065	rjj	0.0	9.564801530368245e-05
31066	rjl	0.0	9.564801530368245e-05
31067	rka	0.0	0.0018173122907699664
31068	rjm	0.0	0.0
31069	rk_	0.0	0.0003825920612147298
31070	rk:	0.0	0.0
31071	rk8	0.0	0.0
31072	rk7	0.0	0.0
31073	rk6	0.0	0.0
31074	rk5	0.0	0.0
31075	rk4	0.0	9.564801530368245e-05
31076	rk3	0.0	9.564801530368245e-05
31077	rk2	0.0	0.0001912960306073649
31078	rk1	0.0	0.0001912960306073649
31079	rk0	0.0	0.0
31080	rk-	0.0	0.0
31081	rk)	0.0	0.0
31082	rjz	0.0	9.564801530368245e-05
31083	rjy	0.0	9.564801530368245e-05
31084	rjx	0.0	9.564801530368245e-05
31085	rjw	0.0	9.564801530368245e-05
31086	rjt	0.0	9.564801530368245e-05
31087	rjs	0.0	9.564801530368245e-05
31088	rjr	0.0	0.0
31089	rjq	0.0	0.0
31090	rjp	0.0	0.0
31091	rjn	0.0	0.0
31092	rsv	0.0	0.00047824007651841227
31093	rsx	0.0	0.0
31094	s1b	0.0	0.0
31095	s))	0.0	9.564801530368245e-05
31096	s)w	0.0	0.0
31097	s)m	0.0	0.0
31098	s)d	0.0	0.0
31099	s)c	0.0	0.0
31100	s)_	0.0	0.009564801530368245
31101	s)]	0.0	0.0
31102	s);	0.0	0.0
31103	s):	0.0	0.0
31104	s)/	0.0	0.0
31105	s)-	0.0	0.0
31106	s)+	0.0	0.0
31107	s)"	0.0	9.564801530368245e-05
31108	rsy	0.0	0.0
31109	s(y	0.0	0.0001912960306073649
31110	s(w	0.0	0.0
31111	s(v	0.0	0.0
31112	s(u	0.0	0.0
31113	s(t	0.0	9.564801530368245e-05
31114	s(s	0.0	0.0
31115	s(r	0.0	0.0
31116	s(q	0.0	0.0
31117	s(p	0.0	0.0
31118	s(o	0.0	0.0
31119	s(n	0.0	0.0
31120	s*6	0.0	0.0
31121	s*7	0.0	0.0
31122	s*m	0.0	0.0
31123	s+)	0.0	0.0
31124	s+m	0.0	0.0
31125	s+l	0.0	0.0
31126	s+k	0.0	0.0
31127	s+j	0.0	9.564801530368245e-05
31128	s+i	0.0	0.0
31129	s+h	0.0	0.0
31130	s+g	0.0	0.0
31131	s+e	0.0	0.0001912960306073649
31132	s+d	0.0	0.0
31133	s+c	0.0	0.0
31134	s+b	0.0	0.0
31135	s+a	0.0	9.564801530368245e-05
31136	s+_	0.0	9.564801530368245e-05
31137	s+8	0.0	0.0
31138	s+6	0.0	0.0
31139	s+5	0.0	9.564801530368245e-05
31140	s+4	0.0	0.0001912960306073649
31141	s+3	0.0	0.0
31142	s+2	0.0	0.0
31143	s+1	0.0	0.0
31144	s+0	0.0	0.0
31145	s+/	0.0	0.0
31146	s+-	0.0	0.0
31147	s(m	0.0	0.0
31148	s(l	0.0	0.0
31149	s(i	0.0	0.0
31150	r™1	0.0	0.0
31151	rγδ	0.0	0.0
31152	rγn	0.0	0.0
31153	rγi	0.0	0.0
31154	rγ-	0.0	0.0
31155	rβ_	0.0	0.0
31156	rβ5	0.0	0.0
31157	rβ1	0.0	0.0
31158	rβ-	0.0	0.0
31159	rαw	0.0	0.0
31160	rαs	0.0	0.0
31161	rαl	0.0	0.0
31162	rαh	0.0	0.0
31163	rα_	0.0	0.0
31164	rα-	0.0	0.0
31165	rα+	0.0	0.0
31166	rüc	0.0	0.0
31167	ría	0.0	0.0
31168	rß_	0.0	0.0
31169	r¸_	0.0	0.0
31170	r a	0.0	0.0
31171	r{a	0.0	0.0
31172	rzz	0.0	9.564801530368245e-05
31173	rzy	0.0	0.0
31174	r’s	0.0	0.0001912960306073649
31175	r−c	0.0	0.0
31176	s(h	0.0	0.0
31177	r⍺_	0.0	0.0
31178	s(g	0.0	0.0
31179	s(f	0.0	0.0
31180	s(e	0.0	0.0
31181	s(d	0.0	9.564801530368245e-05
31182	s(c	0.0	0.0
31183	s(b	0.0	9.564801530368245e-05
31184	s(7	0.0	0.0
31185	s(5	0.0	0.0
31186	s(2	0.0	0.0
31187	s(1	0.0	0.0
31188	s(-	0.0	0.0
31189	s(+	0.0	0.0
31190	s'_	0.0	0.0
31191	s&a	0.0	0.0
31192	s#c	0.0	0.0
31193	s#_	0.0	0.0
31194	s#9	0.0	9.564801530368245e-05
31195	s#6	0.0	0.0
31196	s#4	0.0	0.0
31197	s#3	0.0	9.564801530368245e-05
31198	s#2	0.0	9.564801530368245e-05
31199	s#1	0.0	0.0001912960306073649
31200	s"_	0.0	0.0
31201	s+n	0.0	0.0
31202	s+p	0.0	0.0
31203	s+q	0.0	0.0
31204	s09	0.0	0.0007651841224294596
31205	s07	0.0	0.0009564801530368245
31206	s06	0.0	0.0006695361071257771
31207	s05	0.0	0.0012434241989478718
31208	s04	0.0	0.0007651841224294596
31209	s03	0.0	0.0009564801530368245
31210	s02	0.0	0.000860832137733142
31211	s01	0.0	0.0007651841224294596
31212	s00	0.0	0.0001912960306073649
31213	s0-	0.0	0.0
31214	s/w	0.0	0.0001912960306073649
31215	s/u	0.0	0.0
31216	s/t	0.0	9.564801530368245e-05
31217	s/r	0.0	0.00028694404591104734
31218	s/p	0.0	0.00028694404591104734
31219	s/o	0.0	0.0
31220	s/n	0.0	0.0001912960306073649
31221	s/m	0.0	0.00028694404591104734
31222	s/l	0.0	9.564801530368245e-05
31223	s/k	0.0	0.0
31224	s/j	0.0	0.0
31225	s/i	0.0	0.0
31226	s/h	0.0	0.00028694404591104734
31227	s/g	0.0	0.0
31228	s08	0.0	0.0006695361071257771
31229	s0:	0.0	0.0
31230	s/e	0.0	0.0
31231	s0_	0.0	0.0
31232	s1a	0.0	0.0001912960306073649
31233	s1]	0.0	0.001052128168340507
31234	s1@	0.0	0.0
31235	s1:	0.0	0.0
31236	s19	0.0	0.0035389765662362507
31237	s18	0.0	0.0035389765662362507
31238	s17	0.0	0.00392156862745098
31239	s16	0.0	0.0040172166427546625
31240	s13	0.0	0.004591104734576757
31241	s11	0.0	0.005930176948828312
31242	s10	0.0	0.006025824964131995
31243	s1/	0.0	9.564801530368245e-05
31244	s1-	0.0	0.0011477761836441894
31245	s1+	0.0	0.0
31246	s1(	0.0	0.0
31247	s1&	0.0	0.0
31248	s1#	0.0	0.0
31249	s0t	0.0	0.0
31250	s0n	0.0	0.0
31251	s0h	0.0	0.0
31252	s0c	0.0	0.0
31253	s0b	0.0	0.0
31254	s0a	0.0	0.0
31255	s/f	0.0	9.564801530368245e-05
31256	s/d	0.0	0.0001912960306073649
31257	s+r	0.0	0.0
31258	s-h	0.0	0.00047824007651841227
31259	s-f	0.0	0.0003825920612147298
31260	s-e	0.0	0.0003825920612147298
31261	s-b	0.0	0.0001912960306073649
31262	s-a	0.0	0.0006695361071257771
31263	s-_	0.0	0.0001912960306073649
31264	s-9	0.0	0.00028694404591104734
31265	s-8	0.0	0.0001912960306073649
31266	s-7	0.0	0.0
31267	s-6	0.0	0.00028694404591104734
31268	s-5	0.0	0.0003825920612147298
31269	s-4	0.0	0.000860832137733142
31270	s-3	0.0	0.0015303682448589192
31271	s-1	0.0	0.0030607364897178384
31272	s-0	0.0	0.0001912960306073649
31273	s-/	0.0	0.0
31274	s-)	0.0	0.0
31275	s-&	0.0	0.0
31276	s+z	0.0	0.0
31277	s+x	0.0	0.0
31278	s+v	0.0	0.0
31279	s+u	0.0	0.0
31280	s+t	0.0	0.0
31281	s+s	0.0	0.0
31282	s-g	0.0	0.0007651841224294596
31283	s-i	0.0	0.00047824007651841227
31284	s/c	0.0	0.0001912960306073649
31285	s-j	0.0	0.0
31286	s/b	0.0	0.0
31287	s/a	0.0	0.0
31288	s/_	0.0	0.0
31289	s/9	0.0	9.564801530368245e-05
31290	s/3	0.0	0.0
31291	s/1	0.0	9.564801530368245e-05
31292	s/+	0.0	0.0
31293	s-z	0.0	0.0
31294	s-y	0.0	0.0
31295	s-x	0.0	9.564801530368245e-05
31296	s-w	0.0	0.0001912960306073649
31297	s-v	0.0	0.0
31298	s-u	0.0	9.564801530368245e-05
31299	s-t	0.0	0.0005738880918220947
31300	s-s	0.0	0.0012434241989478718
31301	s-r	0.0	0.00047824007651841227
31302	s-q	0.0	0.0
31303	s-p	0.0	0.0005738880918220947
31304	s-o	0.0	9.564801530368245e-05
31305	s-n	0.0	9.564801530368245e-05
31306	s-m	0.0	0.00047824007651841227
31307	s-l	0.0	0.00028694404591104734
31308	s-k	0.0	0.0001912960306073649
31309	rzs	0.0	0.0
31310	rzr	0.0	9.564801530368245e-05
31311	rzq	0.0	0.0
31312	rv3	0.0	9.564801530368245e-05
31313	rv/	0.0	0.0
31314	rv-	0.0	9.564801530368245e-05
31315	rv+	0.0	0.0
31316	rv)	0.0	9.564801530368245e-05
31317	ruz	0.0	0.00047824007651841227
31318	ruw	0.0	0.0
31319	ruv	0.0	0.0001912960306073649
31320	ruu	0.0	0.0
31321	rut	0.0	0.0001912960306073649
31322	rur	0.0	0.0001912960306073649
31323	ruq	0.0	0.0
31324	rup	0.0	0.00028694404591104734
31325	ruo	0.0	0.0
31326	rul	0.0	0.000860832137733142
31327	ruk	0.0	0.0
31328	ruj	0.0	0.0
31329	rui	0.0	0.0
31330	ruh	0.0	0.0
31331	rug	0.0	0.0022955523672883787
31332	ruf	0.0	0.0
31333	rue	0.0	0.001052128168340507
31334	rud	0.0	0.0001912960306073649
31335	ruc	0.0	0.0015303682448589192
31336	rv2	0.0	0.0
31337	rv4	0.0	0.0
31338	ru_	0.0	0.0003825920612147298
31339	rv5	0.0	0.0
31340	rvt	0.0	0.00028694404591104734
31341	rvs	0.0	0.0
31342	rvr	0.0	9.564801530368245e-05
31343	rvq	0.0	0.0
31344	rvp	0.0	0.0
31345	rvo	0.0	0.00028694404591104734
31346	rvn	0.0	0.0
31347	rvm	0.0	9.564801530368245e-05
31348	rvl	0.0	0.0
31349	rvk	0.0	0.0
31350	rvh	0.0	0.0001912960306073649
31351	rvg	0.0	0.0
31352	rvf	0.0	0.0
31353	rvd	0.0	0.0
31354	rvc	0.0	9.564801530368245e-05
31355	rvb	0.0	0.0
31356	rva	0.0	0.0009564801530368245
31357	rv_	0.0	0.000860832137733142
31358	rv:	0.0	0.0
31359	rv9	0.0	0.0
31360	rv8	0.0	0.0
31361	rv7	0.0	0.0
31362	rv6	0.0	0.0
31363	rua	0.0	0.0003825920612147298
31364	ru9	0.0	0.0
31365	rvx	0.0	0.0
31366	rtj	0.0	9.564801530368245e-05
31367	rtf	0.0	0.0003825920612147298
31368	rtd	0.0	0.00028694404591104734
31369	rtc	0.0	9.564801530368245e-05
31370	rtb	0.0	0.0001912960306073649
31371	rt]	0.0	0.0
31372	rt;	0.0	0.0
31373	rt:	0.0	0.0
31374	rt9	0.0	9.564801530368245e-05
31375	rt8	0.0	9.564801530368245e-05
31376	rt7	0.0	9.564801530368245e-05
31377	rt6	0.0	0.0001912960306073649
31378	rt5	0.0	0.0003825920612147298
31379	rt4	0.0	0.00028694404591104734
31380	rt3	0.0	9.564801530368245e-05
31381	rt2	0.0	0.00047824007651841227
31382	rt1	0.0	0.000860832137733142
31383	rt/	0.0	9.564801530368245e-05
31384	rt+	0.0	9.564801530368245e-05
31385	rt)	0.0	0.0001912960306073649
31386	rt'	0.0	0.0
31387	rt#	0.0	0.0
31388	rt"	0.0	0.0
31389	rs–	0.0	9.564801530368245e-05
31390	rtg	0.0	0.0001912960306073649
31391	rtk	0.0	0.0
31392	ru8	0.0	0.0
31393	rtl	0.0	0.0
31394	ru7	0.0	0.0
31395	ru6	0.0	0.0
31396	ru5	0.0	0.0
31397	ru4	0.0	0.0
31398	ru3	0.0	9.564801530368245e-05
31399	ru2	0.0	0.0
31400	ru1	0.0	9.564801530368245e-05
31401	ru0	0.0	9.564801530368245e-05
31402	ru/	0.0	0.0
31403	ru-	0.0	0.0001912960306073649
31404	ru+	0.0	0.0
31405	ru)	0.0	0.0
31406	rtz	0.0	9.564801530368245e-05
31407	rty	0.0	0.0
31408	rtx	0.0	0.0
31409	rtw	0.0	9.564801530368245e-05
31410	rtt	0.0	9.564801530368245e-05
31411	rts	0.0	0.0009564801530368245
31412	rtr	0.0	0.00047824007651841227
31413	rtp	0.0	9.564801530368245e-05
31414	rto	0.0	0.00047824007651841227
31415	rtn	0.0	9.564801530368245e-05
31416	rtm	0.0	0.0011477761836441894
31417	rvw	0.0	9.564801530368245e-05
31418	rvy	0.0	9.564801530368245e-05
31419	rzl	0.0	9.564801530368245e-05
31420	rye	0.0	0.0
31421	ryc	0.0	0.0
31422	ryb	0.0	0.0
31423	rya	0.0	0.0
31424	ry]	0.0	0.0
31425	ry;	0.0	0.0
31426	ry:	0.0	0.0
31427	ry9	0.0	0.0001912960306073649
31428	ry8	0.0	0.0
31429	ry7	0.0	0.0
31430	ry5	0.0	0.0
31431	ry4	0.0	0.0
31432	ry3	0.0	9.564801530368245e-05
31433	ry2	0.0	9.564801530368245e-05
31434	ry1	0.0	9.564801530368245e-05
31435	ry0	0.0	0.0
31436	ry-	0.0	0.00047824007651841227
31437	ry+	0.0	0.0
31438	ry)	0.0	0.0003825920612147298
31439	ry(	0.0	0.0
31440	ry"	0.0	0.0
31441	rxz	0.0	9.564801530368245e-05
31442	rxy	0.0	0.0
31443	rxx	0.0	0.0
31444	ryd	0.0	0.0
31445	ryg	0.0	0.0
31446	rxv	0.0	0.0
31447	ryh	0.0	9.564801530368245e-05
31448	rzi	0.0	0.0
31449	rzd	0.0	0.0
31450	rzc	0.0	0.0
31451	rzb	0.0	9.564801530368245e-05
31452	rza	0.0	9.564801530368245e-05
31453	rz_	0.0	0.0003825920612147298
31454	rz-	0.0	0.0
31455	rz)	0.0	0.0
31456	ry，	0.0	0.0
31457	ryz	0.0	0.0
31458	ryy	0.0	0.0
31459	ryv	0.0	0.0
31460	ryu	0.0	0.0
31461	ryt	0.0	0.0018173122907699664
31462	rys	0.0	0.001052128168340507
31463	ryr	0.0	0.0
31464	ryp	0.0	0.0006695361071257771
31465	ryn	0.0	0.0014347202295552368
31466	rym	0.0	0.0
31467	ryl	0.0	0.0003825920612147298
31468	ryk	0.0	0.0
31469	ryj	0.0	0.0
31470	ryi	0.0	0.0
31471	rxw	0.0	0.0
31472	rxu	0.0	0.0
31473	rvz	0.0	0.0
31474	rx)	0.0	0.0
31475	rwv	0.0	0.0
31476	rwt	0.0	0.0
31477	rws	0.0	0.0
31478	rwr	0.0	0.0
31479	rwp	0.0	0.0
31480	rwo	0.0	0.0
31481	rwn	0.0	0.0
31482	rwm	0.0	0.0
31483	rwl	0.0	0.0
31484	rwj	0.0	9.564801530368245e-05
31485	rwi	0.0	0.0001912960306073649
31486	rwg	0.0	0.0
31487	rwe	0.0	9.564801530368245e-05
31488	rwd	0.0	0.00028694404591104734
31489	rwa	0.0	0.0023912003825920613
31490	rw_	0.0	0.0
31491	rw:	0.0	0.0
31492	rw7	0.0	0.0
31493	rw2	0.0	0.0
31494	rw1	0.0	0.0
31495	rw0	0.0	0.0
31496	rv△	0.0	0.0
31497	rv 	0.0	0.0
31498	rww	0.0	0.0
31499	rx-	0.0	0.0001912960306073649
31500	rxt	0.0	0.0
31501	rx/	0.0	0.0
31502	rxr	0.0	0.0
31503	rxq	0.0	0.0
31504	rxp	0.0	0.0
31505	rxn	0.0	0.0
31506	rxm	0.0	0.0
31507	rxl	0.0	0.0
31508	rxi	0.0	0.0
31509	rxg	0.0	0.0
31510	rxf	0.0	0.0
31511	rxd	0.0	0.0
31512	rxb	0.0	9.564801530368245e-05
31513	rx_	0.0	0.0003825920612147298
31514	rx:	0.0	0.0
31515	rx9	0.0	0.0
31516	rx8	0.0	0.0
31517	rx7	0.0	0.0
31518	rx6	0.0	0.0
31519	rx5	0.0	0.0
31520	rx4	0.0	0.0001912960306073649
31521	rx3	0.0	0.00047824007651841227
31522	rx2	0.0	0.00028694404591104734
31523	rx1	0.0	0.0005738880918220947
31524	rx0	0.0	0.0
31525	so=	0.0	0.0
31526	soa	0.0	9.564801530368245e-05
31527	rfl	0.0	9.564801530368245e-05
31528	tf3	0.0	0.0001912960306073649
31529	tfc	0.0	9.564801530368245e-05
31530	tfb	0.0	9.564801530368245e-05
31531	tfa	0.0	0.00047824007651841227
31532	tf_	0.0	0.001052128168340507
31533	tf:	0.0	0.0
31534	tf9	0.0	0.0
31535	tf8	0.0	0.0
31536	tf7	0.0	0.0001912960306073649
31537	tf6	0.0	0.0006695361071257771
31538	tf5	0.0	0.0
31539	tf4	0.0	0.0
31540	tf2	0.0	9.564801530368245e-05
31541	tdf	0.0	0.0
31542	tf1	0.0	0.00028694404591104734
31543	tf0	0.0	0.0001912960306073649
31544	tf/	0.0	0.0
31545	tf-	0.0	9.564801530368245e-05
31546	tf+	0.0	0.0
31547	tf)	0.0	0.0
31548	tf(	0.0	0.0
31549	te”	0.0	0.0
31550	te–	0.0	0.0
31551	te‎	0.0	0.0
31552	tez	0.0	0.0001912960306073649
31553	tfd	0.0	0.0
31554	tfe	0.0	0.0001912960306073649
31555	tff	0.0	0.0
31556	tfg	0.0	0.0
31557	tg-	0.0	9.564801530368245e-05
31558	tg+	0.0	0.0
31559	tg)	0.0	0.0
31560	tg(	0.0	0.0
31561	tfz	0.0	0.0
31562	tfy	0.0	0.0
31563	tfx	0.0	0.0
31564	tfw	0.0	0.0
31565	tfv	0.0	0.0
31566	tfu	0.0	0.0
31567	tft	0.0	0.0
31568	tfs	0.0	0.0
31569	tfr	0.0	0.0001912960306073649
31570	tfq	0.0	0.0
31571	tfp	0.0	0.0
31572	tfo	0.0	0.0006695361071257771
31573	tfn	0.0	0.0
31574	tfm	0.0	0.0001912960306073649
31575	tfl	0.0	0.0001912960306073649
31576	tfk	0.0	9.564801530368245e-05
31577	tfj	0.0	0.0
31578	tfi	0.0	0.0005738880918220947
31579	tfh	0.0	0.0
31580	tey	0.0	0.0
31581	tev	0.0	0.0001912960306073649
31582	teu	0.0	0.00028694404591104734
31583	te-	0.0	0.0024868483978957435
31584	te(	0.0	0.0
31585	te'	0.0	0.0
31586	te#	0.0	9.564801530368245e-05
31587	te"	0.0	9.564801530368245e-05
31588	tdz	0.0	0.0
31589	tdy	0.0	0.0
31590	tdx	0.0	0.0
31591	tdw	0.0	0.0
31592	tdv	0.0	0.0
31593	tdu	0.0	0.0
31594	tdt	0.0	0.00028694404591104734
31595	tds	0.0	9.564801530368245e-05
31596	tdr	0.0	0.0001912960306073649
31597	tdq	0.0	0.0
31598	tdp	0.0	0.0001912960306073649
31599	tdo	0.0	0.0
31600	tdn	0.0	0.0001912960306073649
31601	tdm	0.0	0.0
31602	tdl	0.0	0.0
31603	tdk	0.0	0.0
31604	tdj	0.0	0.0
31605	tdi	0.0	0.0
31606	tdh	0.0	9.564801530368245e-05
31607	te+	0.0	0.0
31608	te0	0.0	0.0
31609	tet	0.0	0.0023912003825920613
31610	te2	0.0	0.0015303682448589192
31611	teq	0.0	0.0
31612	tep	0.0	0.0003825920612147298
31613	teo	0.0	0.003634624581539933
31614	tek	0.0	0.0
31615	tej	0.0	0.0
31616	tei	0.0	0.0015303682448589192
31617	teh	0.018867924528301886	0.0
31618	teg	0.0	0.0018173122907699664
31619	tef	0.0	0.0001912960306073649
31620	tee	0.0	0.00047824007651841227
31621	tec	0.0	0.004399808703969393
31622	teb	0.0	0.00028694404591104734
31623	tea	0.0	0.0013390722142515542
31624	te]	0.0	0.0
31625	te;	0.0	0.0
31626	te:	0.0	0.0
31627	te9	0.0	0.0001912960306073649
31628	te8	0.0	0.0001912960306073649
31629	te7	0.0	9.564801530368245e-05
31630	te6	0.0	0.0001912960306073649
31631	te5	0.0	0.0003825920612147298
31632	te4	0.0	0.00047824007651841227
31633	te3	0.0	0.000860832137733142
31634	tg0	0.0	0.0
31635	tg1	0.0	0.00028694404591104734
31636	tg2	0.0	9.564801530368245e-05
31637	ti7	0.0	0.0
31638	ti5	0.0	0.0
31639	ti4	0.0	0.0
31640	ti3	0.0	0.0
31641	ti2	0.0	0.0
31642	ti1	0.0	0.0
31643	ti0	0.0	0.0
31644	ti)	0.0	0.0
31645	thz	0.0	0.0007651841224294596
31646	thx	0.0	0.0
31647	thw	0.0	0.0001912960306073649
31648	thv	0.0	0.0
31649	thu	0.0	9.564801530368245e-05
31650	tht	0.0	0.0
31651	ths	0.0	0.0020086083213773313
31652	thq	0.0	0.0
31653	thl	0.0	0.00047824007651841227
31654	thk	0.0	0.0
31655	thj	0.0	0.0
31656	thh	0.0	0.0
31657	thg	0.0	0.0
31658	thf	0.0	0.0
31659	thc	0.0	9.564801530368245e-05
31660	thb	0.0	0.0001912960306073649
31661	ti6	0.0	0.0001912960306073649
31662	ti;	0.0	0.0
31663	th;	0.0	0.0
31664	ti]	0.0	9.564801530368245e-05
31665	tja	0.0	0.0
31666	tj_	0.0	9.564801530368245e-05
31667	tj:	0.0	0.0
31668	tj9	0.0	0.0
31669	tj5	0.0	0.0
31670	tj3	0.0	9.564801530368245e-05
31671	tj2	0.0	0.0
31672	tj1	0.0	9.564801530368245e-05
31673	tj0	0.0	9.564801530368245e-05
31674	tj-	0.0	0.0
31675	ti–	0.0	0.0
31676	tiz	0.0	0.0001912960306073649
31677	tiy	0.0	0.0
31678	tix	0.0	0.0
31679	tiw	0.0	0.0
31680	tiu	0.0	0.0001912960306073649
31681	tir	0.0	0.0007651841224294596
31682	tiq	0.0	0.0
31683	tik	0.0	0.0
31684	tih	0.0	9.564801530368245e-05
31685	tif	0.0	0.0022955523672883787
31686	tid	0.0	0.0014347202295552368
31687	ti_	0.0	0.0009564801530368245
31688	tha	0.0	0.003825920612147298
31689	th:	0.0	0.0
31690	tg3	0.0	9.564801530368245e-05
31691	tgr	0.0	0.00028694404591104734
31692	tgp	0.0	0.0
31693	tgo	0.0	0.0
31694	tgn	0.0	0.0
31695	tgm	0.0	0.00028694404591104734
31696	tgl	0.0	0.0
31697	tgk	0.0	0.0
31698	tgj	0.0	0.0
31699	tgi	0.0	9.564801530368245e-05
31700	tgh	0.0	0.0
31701	tge	0.0	0.0
31702	tgd	0.0	0.0
31703	tgc	0.0	0.0009564801530368245
31704	tgb	0.0	0.0003825920612147298
31705	tga	0.0	0.0015303682448589192
31706	tg_	0.0	0.0014347202295552368
31707	tg]	0.0	0.0
31708	tg;	0.0	0.0
31709	tg9	0.0	9.564801530368245e-05
31710	tg8	0.0	9.564801530368245e-05
31711	tg7	0.0	0.00028694404591104734
31712	tg6	0.0	9.564801530368245e-05
31713	tg5	0.0	9.564801530368245e-05
31714	tg4	0.0	9.564801530368245e-05
31715	tgq	0.0	0.0
31716	tgs	0.0	0.0001912960306073649
31717	th9	0.0	9.564801530368245e-05
31718	tgt	0.0	0.0009564801530368245
31719	th8	0.0	0.0
31720	th7	0.0	0.0
31721	th6	0.0	0.0
31722	th5	0.0	0.0
31723	th4	0.0	0.0
31724	th3	0.0	0.0
31725	th2	0.0	0.0001912960306073649
31726	th1	0.0	0.0003825920612147298
31727	th0	0.0	9.564801530368245e-05
31728	th/	0.0	0.0
31729	th-	0.0	0.00047824007651841227
31730	th+	0.0	0.0
31731	th)	0.0	0.0
31732	th(	0.0	0.0
31733	th'	0.0	0.0
31734	th#	0.0	0.0
31735	tgβ	0.0	0.0
31736	tgz	0.0	0.0
31737	tgy	0.0	0.0
31738	tgx	0.0	0.0
31739	tgw	0.0	0.0
31740	tgv	0.0	0.0
31741	tgu	0.0	0.0
31742	tdg	0.0	0.0
31743	tde	0.0	9.564801530368245e-05
31744	sob	0.0	0.0
31745	t_k	0.0	0.0007651841224294596
31746	t_δ	0.0	0.0
31747	t_β	0.0	0.0
31748	t_©	0.0	0.0
31749	t_~	0.0	0.0
31750	t_|	0.0	0.0
31751	t_z	0.0	0.00028694404591104734
31752	t_y	0.0	9.564801530368245e-05
31753	t_x	0.0	0.0001912960306073649
31754	t_w	0.0	0.003347680535628886
31755	t_v	0.0	0.0020086083213773313
31756	t_q	0.0	0.0001912960306073649
31757	t_j	0.0	0.0001912960306073649
31758	tdd	0.0	0.0001912960306073649
31759	t_g	0.0	0.003347680535628886
31760	t_f	0.0	0.00392156862745098
31761	t__	0.0	9.564801530368245e-05
31762	t_]	0.0	9.564801530368245e-05
31763	t_[	0.0	0.0001912960306073649
31764	t_@	0.0	0.0
31765	t_:	0.0	0.0
31766	t_6	0.0	0.003347680535628886
31767	t_5	0.0	0.004591104734576757
